adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Financial Risk Flag,Risk Category
0001121484-24-000021,1121484,"OIL STATES INTERNATIONAL, INC",US,TX,HOUSTON,2024-02-21 17:20:00.0,10-K,20231231.0,2023.0,FY,73251000.0,218769000.0,49057000.0,1129240000.0,17200000.0,56575000.0,-63993000.0,,6900000.0,757631000.0,45441000.0,-0.08446460084130665,-1.408265663167624,2.3010787486515643,2.9865667362902895,-0.9400222535772691,,,True,High Risk
0001122976-24-000019,1122976,AVIENT CORP,US,OH,AVON LAKE,2024-02-20 12:52:00.0,10-K,20231231.0,2023.0,FY,432300000.0,399900000.0,315200000.0,,63600000.0,233800000.0,75700000.0,,13200000.0,2319200000.0,2526500000.0,0.03264056571231459,0.0299623985751039,0.03614745487537007,0.9250520471894518,0.0893842704380821,,,True,High Risk
0001123360-24-000004,1123360,GLOBAL PAYMENTS INC,US,GA,ATLANTA,2024-02-14 16:32:00.0,10-K,20231231.0,2023.0,FY,,998332000.0,,,1295042000.0,2780825000.0,111493000.0,,186900000.0,-22420000.0,50570186000.0,-4.9729259589652095,0.002204718013099655,,,-2256.58367528992,,,True,High Risk
0001123852-24-000004,1123852,NORTHERN STATES POWER CO,US,MN,MINNEAPOLIS,2024-02-21 15:43:00.0,10-K,20231231.0,2023.0,FY,89000000.0,490000000.0,,5686000000.0,,1871000000.0,675000000.0,5617000000.0,,-18000000.0,23658000000.0,-37.5,0.02853157494293685,0.02863931435360007,5.50561797752809,-1315.3333333333333,0.12017090973829446,0.23742497252515005,True,High Risk
0001124140-24-000012,1124140,EXACT SCIENCES CORP,US,WI,MADISON,2024-02-21 17:05:00.0,10-K,20231231.0,2023.0,FY,74916000.0,158043000.0,299216000.0,6611237000.0,92160000.0,-223559000.0,-204149000.0,,55716000.0,6028861000.0,6226873000.0,-0.033861951701988156,-0.032785155566847114,-0.033184399695901645,2.109602755085696,0.032844014814738635,,,True,High Risk
0001124796-24-000018,1124796,"NLIGHT, INC.",US,WA,CAMAS,2024-02-26 15:49:00.0,10-K,20231231.0,2023.0,FY,17507000.0,37913000.0,12556000.0,,3891000.0,10091000.0,-41670000.0,,2505000.0,-587000.0,306803000.0,70.98807495741056,-0.13582005391081572,-0.1440393230462917,2.165590906494545,-523.6626916524702,,,True,High Risk
0001124941-24-000024,1124941,BEACON ROOFING SUPPLY INC,US,VA,HERNDON,2024-02-28 11:24:00.0,10-K,20231231.0,2023.0,FY,821000000.0,1009100000.0,498600000.0,1187200000.0,84100000.0,787800000.0,458400000.0,,23000000.0,1904100000.0,6207700000.0,0.2407436584213014,0.07384377466694589,0.08509848330146472,1.2291108404384896,2.260175410955307,,,True,High Risk
0001125376-24-000018,1125376,"ENSIGN GROUP, INC",US,CA,SAN JUAN CAPISTRANO,2024-02-01 16:05:00.0,10-K,20231231.0,2023.0,FY,77087000.0,408432000.0,,465707000.0,1714000.0,376666000.0,209399000.0,,11845000.0,1491865000.0,4177541000.0,0.14036055541218542,0.0501249419215754,0.051067272063044726,5.298325268852076,1.800213826318065,,,True,High Risk
0001127537-24-000024,1127537,PULMONX CORP,US,CA,REDWOOD CITY,2024-02-27 16:08:00.0,10-K,20231231.0,2023.0,FY,1497000.0,8677000.0,16234000.0,526797000.0,100000.0,-37600000.0,-58923000.0,,1320000.0,1575000.0,193676000.0,-37.41142857142857,-0.3042349077841343,-0.3066047799187216,5.79625918503674,121.96888888888888,,,True,High Risk
0001128361-24-000006,1128361,HOPE BANCORP INC,US,CA,LOS ANGELES,2024-02-28 16:43:00.0,10-K,20231231.0,2023.0,FY,,,,,2000000.0,119502000.0,39121000.0,,284000.0,136000.0,2344349000.0,287.65441176470586,0.016687361821981283,,,17236.860294117647,,,True,High Risk
0001130310-24-000010,1130310,CENTERPOINT ENERGY INC,US,TX,HOUSTON,2024-02-20 06:35:00.0,10-K,20231231.0,2023.0,FY,1352000000.0,22000000.0,,,0.0,856000000.0,512000000.0,0.0,65000000.0,6914000000.0,38546000000.0,0.07405264680358692,0.013282830903336273,0.013765661128138948,0.016272189349112426,4.575065085334105,,0.0,True,High Risk
0001130713-24-000013,1130713,"BEYOND, INC.",US,UT,MIDVALE,2024-02-23 08:04:00.0,10-K,20231231.0,2023.0,FY,106070000.0,17693000.0,73682000.0,,,-18586000.0,389372000.0,20800000.0,102000.0,,122015000.0,,3.1911814121214603,24.419692693634367,0.16680494013387387,,18.719807692307693,0.17047084374871943,True,High Risk
0001131383-24-000005,1131383,STANTEC INC,CA,AB,EDMONTON,2024-02-28 17:03:00.0,40-F,20231231.0,2023.0,FY,,,,,,,,,,,5652900000.0,,,,,,,,True,High Risk
0001136893-24-000015,1136893,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",US,FL,JACKSONVILLE,2024-02-26 16:17:00.0,10-K,20231231.0,2023.0,FY,,1730000000.0,,,637000000.0,4335000000.0,277000000.0,,189000000.0,27218000000.0,55105000000.0,0.010177088691307222,0.00502676708102713,,,1.0245793225071644,,,True,High Risk
0001137774-24-000045,1137774,PRUDENTIAL FINANCIAL INC,US,NJ,NEWARK,2024-02-21 10:45:00.0,10-K,20231231.0,2023.0,FY,,,,25746000000.0,110000000.0,0.0,-52000000.0,463000000.0,2000000.0,27820000000.0,102445000000.0,-0.001869158878504673,-0.0005075894382351506,,,2.6824227174694464,-0.11231101511879049,0.004519498267362975,True,High Risk
0001138118-24-000006,1138118,"CBRE GROUP, INC.",US,TX,DALLAS,2024-02-20 06:09:00.0,10-K,20231231.0,2023.0,FY,,5327000000.0,,0.0,276500000.0,480000000.0,1837000000.0,165000000.0,96200000.0,7853000000.0,22548000000.0,0.23392334139819176,0.08147064041156643,,,1.871259391315421,11.133333333333333,0.007317722192655668,True,High Risk
0001138639-24-000034,1138639,INFINERA CORP,US,CA,SAN JOSE,2024-02-29 16:14:00.0,10-K/A,20221231.0,2022.0,FY,216404000.0,419735000.0,147029000.0,1901491000.0,47800000.0,28128000.0,-76043000.0,,49461000.0,-1527264000.0,1669138000.0,0.049790344040061184,-0.04555824623248647,-0.05234475134470591,1.939589841222898,-2.092894221300312,,,True,High Risk
0001138639-24-000040,1138639,INFINERA CORP,US,CA,SAN JOSE,2024-02-29 16:29:00.0,10-Q,20230930.0,2023.0,Q3,304880000.0,419735000.0,110288000.0,1963838000.0,20700000.0,-36996000.0,-9413000.0,,15745000.0,114201000.0,1568325000.0,-0.0824248474181487,-0.006001944749972104,-0.007450264950195695,1.3767219889792706,12.733023353560826,,,True,High Risk
0001140361-24-005023,718332,"RAVE RESTAURANT GROUP, INC.",US,TX,THE COLONY,2024-02-01 09:01:00.0,10-Q,20231231.0,2024.0,Q2,,1193000.0,449000.0,37729000.0,42000.0,305000.0,0.0,,0.0,37384000.0,14237000.0,0.0,0.0,,,-0.6191686282901776,,,True,High Risk
0001140361-24-005249,788329,JOHNSON OUTDOORS INC,US,WI,RACINE,2024-02-02 12:19:00.0,10-Q,20231231.0,2024.0,Q1,42744000.0,43159000.0,,,82000.0,-33687000.0,3955000.0,,428000.0,-163000.0,681606000.0,-24.263803680981596,0.005802472396076326,0.006190695330133895,1.0097089650009359,-4182.631901840491,,,True,High Risk
0001140361-24-005372,1133062,JANEL CORP,US,NY,NEW YORK,2024-02-02 17:16:00.0,10-Q,20231231.0,2024.0,Q1,,27518000.0,6337000.0,,538000.0,3006000.0,360000.0,0.0,68000.0,19245000.0,4085000.0,0.018706157443491817,0.08812729498164015,,,-0.787737074564822,,0.0,True,High Risk
0001140361-24-005910,1022408,EPLUS INC,US,VA,HERNDON,2024-02-06 17:36:00.0,10-Q,20231231.0,2024.0,Q3,220159000.0,597363000.0,,,2500000.0,143492000.0,22339000.0,1418581000.0,,-14080000.0,1595597000.0,-1.5865767045454546,0.01400040235723682,0.016241371839370442,2.713325369392121,-114.32365056818182,0.0157474264775857,0.8890597061789411,True,High Risk
0001140361-24-006142,1378992,"BERRY GLOBAL GROUP, INC.",US,IN,EVANSVILLE,2024-02-07 16:37:00.0,10-Q,20231231.0,2024.0,Q1,1528000000.0,1568000000.0,,1265000000.0,60000000.0,-233000000.0,0.0,,,-340000000.0,16144000000.0,-0.0,0.0,0.0,1.0261780104712042,-48.48235294117647,,,True,High Risk
0001140361-24-006651,1070524,GREENE COUNTY BANCORP INC,US,NY,CATSKILL,2024-02-09 14:44:00.0,10-Q,20231231.0,2024.0,Q2,,,,,,10042000.0,12176000.0,,1026000.0,1722000.0,2698283000.0,7.070847851335656,0.004512499244890176,,,1565.9471544715448,,,True,High Risk
0001140361-24-006688,918251,MOTORCAR PARTS OF AMERICA INC,US,CA,TORRANCE,2024-02-09 16:01:00.0,10-Q,20231231.0,2024.0,Q3,,119868000.0,,,,48445000.0,0.0,,,320475000.0,1071080000.0,0.0,0.0,,,2.342163975349091,,,True,High Risk
0001140361-24-007011,1500375,"HOME FEDERAL BANCORP, INC. OF LOUISIANA",US,LA,SHREVEPORT,2024-02-12 16:08:00.0,10-Q,20231231.0,2024.0,Q2,,,,,179000.0,5029000.0,0.0,,46000.0,0.0,654188000.0,,0.0,,,,,,True,High Risk
0001140361-24-007050,1785494,WOODBRIDGE LIQUIDATION TRUST,US,FL,FORT LAUDERDALE,2024-02-12 17:07:00.0,10-Q,20231231.0,2024.0,Q2,,,,,,,,,,,33592000.0,,,,,,,,True,High Risk
0001140361-24-007491,1550913,"MACKENZIE REALTY CAPITAL, INC.",US,CA,ORINDA,2024-02-13 17:07:00.0,10-Q,20231231.0,2024.0,Q2,,,,,-197554.0,-3477720.0,1639899.0,8108791.0,,90468295.0,213157593.0,0.018126781321566855,0.0076933642237178015,,,1.3561579556683365,0.20223717691083665,0.038041295577962354,True,High Risk
0001140361-24-007549,1015155,CHARLES & COLVARD LTD,US,NC,MORRISVILLE,2024-02-13 17:56:00.0,10-Q,20231231.0,2024.0,Q2,6049022.0,380085.0,1404825.0,26324537.0,,-3944772.0,-2865905.0,,,26131216.0,44465560.0,-0.10967361794414772,-0.06445224124018678,-0.07460081384741124,0.062834124260087,0.7016261317498581,,,True,High Risk
0001140361-24-008111,1021561,"NU SKIN ENTERPRISES, INC.",US,UT,PROVO,2024-02-14 21:52:00.0,10-K,20231231.0,2023.0,FY,53963000.0,47360000.0,260366000.0,621853000.0,11900000.0,108062000.0,8595000.0,,12400000.0,897296000.0,1820970000.0,0.009578778909077941,0.004720011861809915,0.004864157301018049,0.8776383818542335,1.029397211176691,,,True,High Risk
0001140361-24-008601,1898601,IPERIONX LTD,US,NC,CHARLOTTE,2024-02-20 17:22:00.0,20-F/A,20230630.0,2023.0,FY,,,,,,,,,,,9908489.0,,,,,,,,True,High Risk
0001140361-24-008963,310142,SENSIENT TECHNOLOGIES CORP,US,WI,MILWAUKEE,2024-02-22 11:26:00.0,10-K,20231231.0,2023.0,FY,,302109000.0,,124043000.0,2300000.0,169697000.0,140887000.0,,16100000.0,-1792000.0,259236000.0,-78.61997767857143,0.5434700427409773,,,-145.66294642857142,,,True,High Risk
0001140361-24-008994,93389,"STANDARD MOTOR PRODUCTS, INC.",US,NY,LONG ISLAND CITY,2024-02-22 14:25:00.0,10-K,20231231.0,2023.0,FY,107455000.0,160282000.0,,101751000.0,8700000.0,144260000.0,-1768000.0,,,-8897000.0,272791000.0,0.19871866921434192,-0.006481152237427188,-0.010693375913291722,1.4916197478014053,-31.661009328987298,,,True,High Risk
0001140361-24-009737,1067294,"CRACKER BARREL OLD COUNTRY STORE, INC",US,TN,LEBANON,2024-02-27 14:36:00.0,10-Q,20240131.0,2024.0,Q2,136388000.0,30446000.0,,,,61879000.0,5456000.0,,,222000.0,2185059000.0,24.576576576576578,0.0024969577480516546,0.0026631899411862616,0.22323078276681232,9841.608108108108,,,True,High Risk
0001140361-24-009866,1840502,TABOOLA.COM LTD.,US,NY,NEW YORK,2024-02-28 06:12:00.0,10-K,20231231.0,2023.0,FY,,256708000.0,12862000.0,,63557000.0,84373000.0,-11975000.0,,74921000.0,46640000.0,1529623000.0,-0.256753859348199,-0.007828726424746489,,,31.796376500857633,,,True,High Risk
0001140361-24-009933,350852,COMMUNITY TRUST BANCORP INC /KY/,US,KY,PIKEVILLE,2024-02-28 08:31:00.0,10-K,20231231.0,2023.0,FY,,,,229012000.0,,28662000.0,81814000.0,31331000.0,,229012000.0,692532000.0,0.3572476551447086,0.1181375012273801,,,2.0239987424239776,2.6112795633717405,0.04524123073013232,True,High Risk
0001140361-24-010142,1290677,"TURNING POINT BRANDS, INC.",US,KY,LOUISVILLE,2024-02-28 16:58:00.0,10-K,20231231.0,2023.0,FY,7628000.0,0.0,33001000.0,,3096000.0,68217000.0,11641000.0,,,24756000.0,27017000.0,0.4702294393278397,0.43087685531332126,0.6003919748310897,0.0,0.09133139440943609,,,True,High Risk
0001140361-24-010147,1368514,"ADMA BIOLOGICS, INC.",US,NJ,RAMSEY,2024-02-28 17:02:00.0,10-K,20231231.0,2023.0,FY,15660000.0,27400000.0,,,700000.0,-59508000.0,-71648000.0,,,-412113000.0,34733000.0,0.17385522902699016,-2.0628221000201536,-3.7565144445027,1.7496807151979565,-1.084280282349744,,,True,High Risk
0001140361-24-010438,1816431,QUANTUM-SI INC,US,CT,BRANFORD,2024-02-29 16:20:00.0,10-K,20231231.0,2023.0,FY,1766000.0,0.0,,,200000.0,-94036000.0,-132442000.0,,4548000.0,2000.0,298250000.0,-66221.0,-0.4440637049455155,-0.44670876000053966,0.0,149124.0,,,True,High Risk
0001140361-24-010454,885978,U S PHYSICAL THERAPY INC /NV,US,TX,HOUSTON,2024-02-29 16:35:00.0,10-K,20231231.0,2023.0,FY,,51934000.0,37413000.0,,3698000.0,58537000.0,0.0,77052000.0,7300000.0,315793000.0,997238000.0,0.0,0.0,,,2.157885070283382,0.0,0.07726540705428393,True,High Risk
0001140361-24-010464,790359,NBT BANCORP INC,US,NY,NORWICH,2024-02-29 16:56:00.0,10-K,20231231.0,2023.0,FY,,,,,2263000.0,105309000.0,0.0,121025000.0,,856203000.0,11739296000.0,0.0,0.0,,,12.71087931249949,0.0,0.010309391636432031,True,High Risk
0001141391-24-000022,1141391,MASTERCARD INC,US,NY,PURCHASE,2024-02-13 12:48:00.0,10-K,20231231.0,2023.0,FY,926000000.0,3425000000.0,7801000000.0,,414000000.0,9463000000.0,,15824000000.0,273000000.0,6298000000.0,42448000000.0,,,,3.698704103671706,5.739917434106065,,0.3727855258198266,True,High Risk
0001142750-24-000016,1142750,AMN HEALTHCARE SERVICES INC,US,TX,DALLAS,2024-02-22 16:53:00.0,10-K,20231231.0,2023.0,FY,343847000.0,675650000.0,82257000.0,,83078000.0,653733000.0,444050000.0,,25217000.0,796946000.0,2924394000.0,0.5571895711880103,0.15184342465481737,0.17207592033781985,1.964972793131829,2.6695008193779755,,,True,High Risk
0001143513-24-000002,1143513,GLADSTONE CAPITAL CORP,US,VA,MCLEAN,2024-02-05 16:03:00.0,10-Q,20231231.0,2024.0,Q1,,,,,,-26171000.0,20001000.0,,,417928000.0,766557000.0,0.047857525698206387,0.026091993159021443,,,0.8341843571141441,,,True,High Risk
0001144800-24-000008,1144800,TRANSALTA CORP,CA,AB,CALGARY,2024-02-23 07:12:00.0,40-F,20231231.0,2023.0,FY,,,,,,,,,,,130000000.0,,,,,,,,True,High Risk
0001144980-24-000076,1144980,ASBURY AUTOMOTIVE GROUP INC,US,GA,DULUTH,2024-02-29 17:31:00.0,10-K,20231231.0,2023.0,FY,155600000.0,,7300000.0,1288400000.0,,1163700000.0,997300000.0,285200000.0,23500000.0,2903500000.0,46100000.0,0.34348200447735494,21.63340563991323,-9.107762557077626,,-0.9841226106423282,3.496844319775596,6.186550976138829,True,High Risk
0001145197-24-000011,1145197,INSULET CORP,US,MA,ACTON,2024-02-22 17:50:00.0,10-K,20231231.0,2023.0,FY,30800000.0,12300000.0,301000000.0,,7200000.0,119000000.0,206300000.0,1223400000.0,400000.0,1207900000.0,2251100000.0,0.17079228412948091,0.0916440851139443,0.09291537179660406,0.39935064935064934,0.8636476529514032,0.16862841262056563,0.5434676380436231,True,High Risk
0001156039-24-000015,1156039,"ELEVANCE HEALTH, INC.",US,IN,INDIANAPOLIS,2024-02-21 16:31:00.0,10-K,20231231.0,2023.0,FY,,,,,441000000.0,2038000000.0,5894000000.0,171340000000.0,,2000000.0,102755000000.0,2947.0,0.0573597391854411,,,51376.5,0.0343994397105171,1.66746143739964,True,High Risk
0001156375-24-000010,1156375,CME GROUP INC.,US,IL,CHICAGO,2024-02-28 15:25:00.0,10-K,20231231.0,2023.0,FY,121400000.0,535600000.0,,22334700000.0,237600000.0,3056000000.0,3226200000.0,4142700000.0,76400000.0,5151900000.0,174175700000.0,0.6262155709544052,0.018522675666008518,0.018535594926410895,4.4118616144975284,32.80805139851317,0.77876747049026,0.02378460370763545,True,High Risk
0001158463-24-000006,1158463,JETBLUE AIRWAYS CORP,US,NY,LONG ISLAND CITY,2024-02-12 06:35:00.0,10-K,20231231.0,2023.0,FY,641000000.0,,,3221000000.0,62000000.0,379000000.0,-310000000.0,,28000000.0,2424000000.0,13045000000.0,-0.12788778877887788,-0.023763894212341895,-0.024991938084488876,,4.381600660066007,,,True,High Risk
0001159036-24-000008,1159036,"HALOZYME THERAPEUTICS, INC.",US,CA,SAN DIEGO,2024-02-20 16:07:00.0,10-K,20231231.0,2023.0,FY,17693000.0,,99762000.0,2409000.0,73773000.0,299440000.0,281594000.0,,20269000.0,-922000.0,1733270000.0,-305.4164859002169,0.16246401310817127,0.16413952856677375,,-1880.9023861171368,,,True,High Risk
0001159167-24-000008,1159167,IROBOT CORP,US,MA,BEDFORD,2024-02-27 16:12:00.0,10-K,20231231.0,2023.0,FY,184016000.0,,97999000.0,290755000.0,15400000.0,-114793000.0,30390000.0,890580000.0,4190000.0,196487000.0,733698000.0,0.15466672095354908,0.041420311899446366,0.05528651111006,,2.7340790993806205,0.03412382941453884,1.2138236713198074,True,High Risk
0001161697-24-000084,1438901,"AUTO PARTS 4LESS GROUP, INC.",US,NV,NORTH LAS VEGAS,2024-02-14 17:15:00.0,10-Q,20231031.0,2024.0,Q3,1441366.0,,4111997.0,,,-3398045.0,-2594158.0,143696.0,,-27921859.0,407768.0,0.09290778239371526,-6.361847913519452,2.509832642865021,,-1.0146038986874046,-18.053098207326578,0.3523964607325734,True,High Risk
0001163165-24-000010,1163165,CONOCOPHILLIPS,US,TX,HOUSTON,2024-02-15 14:01:00.0,10-K,20231231.0,2023.0,FY,50000000.0,,,61303000000.0,,19965000000.0,18680000000.0,1102000000.0,334000000.0,-5218000000.0,0.0,-3.579915676504408,,-373.6,,-1.0,16.950998185117967,,True,High Risk
0001163302-24-000009,1163302,UNITED STATES STEEL CORP,US,PA,PITTSBURGH,2024-02-02 13:16:00.0,10-K,20231231.0,2023.0,FY,,1485000000.0,,,42000000.0,2100000000.0,4174000000.0,0.0,55000000.0,283000000.0,18346000000.0,14.749116607773852,0.22751553472146516,,,63.82685512367491,,0.0,True,High Risk
0001164727-24-000016,1164727,NEWMONT CORP /DE/,US,CO,DENVER,2024-02-29 07:52:00.0,10-K,20231231.0,2023.0,FY,960000000.0,366000000.0,,17369000000.0,,2763000000.0,-2494000000.0,,52000000.0,19354000000.0,2425000000.0,-0.12886225069753024,-1.0284536082474227,-1.7023890784982936,0.38125,-0.8747029037924977,,,True,High Risk
0001164863-24-000015,1164863,ENPRO INC.,US,NC,CHARLOTTE,2024-02-27 12:30:00.0,10-K,20231231.0,2023.0,FY,73400000.0,,120200000.0,299200000.0,44300000.0,,177900000.0,,5000000.0,31700000.0,2647800000.0,5.61198738170347,0.06718785406752775,0.06910348042262275,,82.52681388012618,,,True,High Risk
0001166003-24-000022,1166003,"XPO, INC.",US,CT,GREENWICH,2024-02-08 06:47:00.0,10-K,20231231.0,2023.0,FY,521000000.0,973000000.0,,,54000000.0,,666000000.0,3073000000.0,26000000.0,140000000.0,7492000000.0,4.757142857142857,0.08889482114255205,0.09553866016353464,1.8675623800383878,52.51428571428571,0.2167263260657338,0.4101708489054992,True,High Risk
0001166928-24-000017,1166928,WEST BANCORPORATION INC,US,IA,WEST DES MOINES,2024-02-22 07:05:00.0,10-K,20231231.0,2023.0,FY,,,,,,25249000.0,46399000.0,,2573000.0,203718000.0,3825758000.0,0.22776092441512286,0.012128054100651426,,,17.779675826387457,,,True,High Risk
0001166928-24-000024,1166928,WEST BANCORPORATION INC,US,IA,WEST DES MOINES,2024-02-22 19:08:00.0,10-K/A,20231231.0,2023.0,FY,,,,,,57878000.0,24137000.0,,3111000.0,3000000.0,3825758000.0,8.045666666666667,0.006309076528102405,,,1274.2526666666668,,,True,High Risk
0001167379-24-000008,1167379,ALCON INC,US,TX,FORT WORTH,2024-02-27 16:38:00.0,20-F,20231231.0,2023.0,FY,,,,,,,,,,,29165000000.0,,,,,,,,True,High Risk
0001171520-24-000130,918573,GROOVE BOTANICALS INC.,US,MN,MINNEAPOLIS,2024-02-14 17:09:00.0,10-Q,20231231.0,2023.0,Q3,,25.0,,,,-56758.0,-80345.0,,,-34548410.0,4982.0,0.0023255773565266824,-16.12705740666399,,,-1.0001442034524888,,,True,High Risk
0001171520-24-000136,1515816,"PLYMOUTH INDUSTRIAL REIT, INC.",US,MA,BOSTON,2024-02-22 07:24:00.0,10-K,20231231.0,2023.0,FY,,,,,,72228000.0,-15008000.0,199848000.0,1559000.0,483017000.0,1521318000.0,-0.031071370158814286,-0.009865130104291148,,,2.1496158520300526,-0.07509707377606982,0.13136504005079805,True,High Risk
0001171759-24-000011,1171759,RED ROBIN GOURMET BURGERS INC,US,CO,ENGLEWOOD,2024-02-28 17:06:00.0,10-K,20231231.0,2023.0,FY,39336000.0,21592000.0,46201000.0,238803000.0,2900000.0,-1157000.0,-21228000.0,,6300000.0,-3586000.0,832145000.0,5.919687674288901,-0.025509977227526452,-0.02677567989263492,0.5489119381736831,-233.0538204127161,,,True,High Risk
0001171843-24-000560,1677940,BEYONDSPRING INC.,US,NJ,FLORHAM PARK,2024-02-02 16:31:00.0,6-K,20230630.0,2023.0,Q2,1081000.0,,2470000.0,,,,-12720000.0,,,-5979000.0,46222000.0,2.12744606121425,-0.2751936307386093,-0.2817837442679604,,-8.730724201371467,,,True,High Risk
0001171843-24-000584,796505,"CLEARFIELD, INC.",US,MN,BROOKLYN PARK,2024-02-05 11:01:00.0,10-Q,20231231.0,2024.0,Q1,8891000.0,17363000.0,2404000.0,,,1103000.0,-5268000.0,,35000.0,476000.0,355517000.0,-11.067226890756302,-0.014817856811347981,-0.015197936681033737,1.9528736924980317,745.8844537815127,,,True,High Risk
0001171843-24-000835,913353,COLLIERS INTERNATIONAL GROUP INC.,CA,ON,TORONTO,2024-02-15 16:31:00.0,40-F,20231231.0,2023.0,FY,,577879000.0,,,147928000.0,165661000.0,,,21853000.0,847991000.0,879919000.0,,,,,0.03765134299774408,,,True,High Risk
0001171843-24-000917,1637810,FIRSTSERVICE CORP,CA,ON,TORONTO,2024-02-22 16:46:00.0,40-F,20231231.0,2023.0,FY,115989000.0,635942000.0,282324000.0,,54238000.0,280360000.0,,,18046000.0,,2774514000.0,,,,5.482778539344248,,,,True,High Risk
0001171843-24-001054,311094,WESTAMERICA BANCORPORATION,US,CA,SAN RAFAEL,2024-02-28 19:17:00.0,10-K,20231231.0,2023.0,FY,,,,,236000.0,158208000.0,39468000.0,40931000.0,525000.0,471008000.0,789143000.0,0.08379475507847,0.05001374909236982,,,0.6754343875263266,0.9642569201827466,0.05186765896675254,True,High Risk
0001171843-24-001078,914156,UFP TECHNOLOGIES INC,US,MA,NEWBURYPORT,2024-02-29 09:38:00.0,10-K,20231231.0,2023.0,FY,19961000.0,55117000.0,23122000.0,,4400000.0,14293000.0,0.0,,2428000.0,36070000.0,378192000.0,0.0,0.0,0.0,2.761234407093833,9.484945938453007,,,True,High Risk
0001172052-24-000008,1172052,SAFETY INSURANCE GROUP INC,US,MA,BOSTON,2024-02-28 17:10:00.0,10-K,20231231.0,2023.0,FY,,,,222049000.0,816000.0,58531000.0,130710000.0,797559000.0,5980000.0,178000.0,806029000.0,734.3258426966293,0.1621653811463359,,,4527.252808988764,0.16388756192331852,0.9894916932269187,True,High Risk
0001172222-24-000016,1172222,HAWAIIAN HOLDINGS INC,US,HI,HONOLULU,2024-02-15 17:21:00.0,10-K,20231231.0,2023.0,FY,207294000.0,105858000.0,,,,-32098000.0,-5161000.0,,7900000.0,509571000.0,3733525000.0,-0.010128127385585129,-0.0013823397459505427,-0.0014636023561700865,0.5106660105936496,6.326800386992195,,,True,High Risk
