adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Accumulated Depreciation/Amortization
0001671933-24-000014,1671933,"TRADE DESK, INC.",US,CA,VENTURA,2024-02-15 17:05:00.0,10-K,20231231.0,2023.0,FY,1871419000.0,2347195000.0,137996000.0,1967265000.0,,548734000.0,137762000.0,,50671000.0,1449825000.0,4380679000.0,0.0950197437621782,0.0314476363139138,0.0549014450475439,1.2542327506560529,2.021522597554877,,,True,High Risk,
0001672013-24-000008,1672013,ACUSHNET HOLDINGS CORP.,US,MA,FAIRHAVEN,2024-02-29 16:06:00.0,10-K,20231231.0,2023.0,FY,150514000.0,216695000.0,,808615000.0,7868000.0,314122000.0,199278000.0,,27639000.0,939056000.0,2196677000.0,0.2122109863522516,0.0907179344072888,0.097391068062515,1.4396999614653787,1.3392396193624236,,,True,High Risk,
0001673985-24-000014,1673985,ADVANSIX INC.,US,NJ,PARSIPPANY,2024-02-16 16:25:00.0,10-K,20231231.0,2023.0,FY,272740000.0,,44086000.0,138046000.0,3000000.0,117550000.0,171886000.0,,4049000.0,567517000.0,1495331000.0,0.3028737465133203,0.1149484629155685,0.1405915796860929,,1.6348655634985385,,,True,High Risk,
0001674335-24-000059,1674335,"JELD-WEN HOLDING, INC.",US,NC,CHARLOTTE,2024-02-20 15:49:00.0,10-K,20231231.0,2023.0,FY,286978000.0,516674000.0,233796000.0,,36523000.0,345188000.0,15134000.0,,14600000.0,0.0,2639164000.0,,0.0057343916482643,0.0064340149971133,1.800395849159169,,,,True,High Risk,
0001674910-24-000033,1674910,VALVOLINE INC,US,KY,LEXINGTON,2024-02-06 17:15:00.0,10-Q,20231231.0,2024.0,Q1,77200000.0,,215900000.0,,,-8700000.0,81900000.0,,,64800000.0,2889900000.0,1.2638888888888888,0.0283400809716599,0.0291179293916877,,43.59722222222222,,,True,High Risk,
0001677703-24-000037,1677703,CONDUENT INC,US,NJ,FLORHAM PARK,2024-02-21 13:54:00.0,10-K,20231231.0,2023.0,FY,174000000.0,559000000.0,,,135000000.0,144000000.0,-296000000.0,4140000000.0,21000000.0,629000000.0,3162000000.0,-0.4705882352941176,-0.0936116382036685,-0.0990629183400267,3.21264367816092,4.027027027027027,-0.0714975845410628,1.3092979127134723,True,High Risk,
0001679363-24-000013,1679363,"MORPHIC HOLDING, INC.",US,MA,WALTHAM,2024-02-22 07:07:00.0,10-K,20231231.0,2023.0,FY,3475000.0,455000.0,1104000.0,,,-83461000.0,-95542000.0,,283000.0,-482000.0,722514000.0,198.2199170124481,-0.1322354999349493,-0.1328745728673966,0.1309352517985611,-1499.9917012448134,,,True,High Risk,
0001679688-24-000021,1679688,"DIGITALBRIDGE GROUP, INC.",US,FL,BOCA RATON,2024-02-23 17:23:00.0,10-K,20231231.0,2023.0,FY,,,,,4256000.0,262582000.0,-321797000.0,821383000.0,222000.0,37649560000.0,3600000000.0,-0.0085471649602279,-0.0893880555555555,,,-0.9043813526638824,-0.3917746045389301,0.2281619444444444,True,High Risk,
0001679788-24-000022,1679788,"COINBASE GLOBAL, INC.",US,DE,WILMINGTON,2024-02-15 16:34:00.0,10-K,20231231.0,2023.0,FY,39294000.0,220347000.0,331236000.0,4491571000.0,106100000.0,922951000.0,3624120000.0,3108383000.0,820685000.0,231024000.0,29600000.0,15.687201329731977,122.43648648648649,-373.8518671343099,5.60765002290426,-0.8718747835722696,1.1659180995392138,105.01293918918918,True,High Risk,
0001680062-24-000008,1680062,"ACM RESEARCH, INC.",US,CA,FREMONT,2024-02-28 16:38:00.0,10-K,20231231.0,2023.0,FY,10526000.0,24000.0,,,,-5902000.0,37757000.0,,4674000.0,767384000.0,689657000.0,0.0492022247010623,0.0547475049191119,0.0555960484796011,0.002280068402052,-0.1012882728855436,,,True,High Risk,
0001680367-24-000014,1680367,"SHATTUCK LABS, INC.",US,TX,AUSTIN,2024-02-29 16:23:00.0,10-K,20231231.0,2023.0,FY,1587000.0,,,,,-94498000.0,-101945000.0,,6939000.0,5000.0,205324000.0,-20389.0,-0.496507958153942,-0.5003754840799658,,41063.8,,,True,High Risk,
0001681622-24-000009,1681622,VAREX IMAGING CORP,US,UT,SALT LAKE CITY,2024-02-06 16:09:00.0,10-Q,20231231.0,2024.0,Q1,2700000.0,139600000.0,82600000.0,,3600000.0,10300000.0,-500000.0,,2300000.0,567700000.0,1242300000.0,-0.0008807468733485,-0.0004024792723174,-0.0004033559212649,51.7037037037037,1.1883036815219306,,,True,High Risk,
0001682852-24-000015,1682852,"MODERNA, INC.",US,MA,CAMBRIDGE,2024-02-23 16:03:00.0,10-K,20231231.0,2023.0,FY,520000000.0,892000000.0,2101000000.0,,,4981000000.0,-4714000000.0,,123000000.0,0.0,25858000000.0,,-0.1823033490602521,-0.1860446759807404,1.7153846153846153,,,,True,High Risk,
0001683168-24-000730,1635077,"ACLARION, INC.",US,CO,BROOMFIELD,2024-02-06 17:32:00.0,S-1/A,20230930.0,2023.0,Q2,462202.0,18569.0,12074.0,,40797.0,365060.0,-998010.0,18222.0,,41678563.0,4101162.0,-0.023945403300013,-0.2433481047566519,-0.2742569305515862,0.0401750749672221,-0.9016002063218926,-54.76950938426079,0.0044431309955568,True,High Risk,
0001683168-24-000735,1941360,NEOLARA CORP.,US,WY,SHERIDAN,2024-02-07 08:07:00.0,10-Q,20231231.0,2024.0,Q2,,,,,,-11608.0,4880.0,4800.0,,0.0,85323.0,,0.0571944258875098,,,,1.0166666666666666,0.0562568123483703,True,High Risk,
0001683168-24-000781,1367083,"SONOMA PHARMACEUTICALS, INC.",US,CO,BOULDER,2024-02-08 16:02:00.0,10-Q,20231231.0,2024.0,Q3,864000.0,2572000.0,,202795000.0,,-3711000.0,-3843000.0,9296000.0,,7242000.0,14618000.0,-0.5306545153272577,-0.2628950608838418,-0.2794096262905337,2.976851851851852,1.0185031759182546,-0.4134036144578313,0.6359283075660145,True,High Risk,
0001683168-24-000785,1114925,LANTRONIX INC,US,CA,IRVINE,2024-02-08 16:45:00.0,10-Q,20231231.0,2024.0,Q2,9595000.0,27682000.0,,,2916000.0,-9951000.0,-2593000.0,31506000.0,,371000.0,151623000.0,-6.989218328840971,-0.0171016270618573,-0.0182569634156645,2.8850442939030745,407.6873315363881,-0.0823017837872151,0.2077916938723017,True,High Risk,
0001683168-24-000845,1748137,NEOVOLTA INC.,US,CA,POWAY,2024-02-09 16:30:00.0,10-Q,20231231.0,2024.0,Q2,,1826385.0,,,,-503497.0,-556044.0,,,24654575.0,6505864.0,-0.0225533800521809,-0.0854681253712035,,,-0.7361194017743157,,,True,High Risk,
0001683168-24-000856,1469115,RIDGEDALE HOLDINGS INC.,US,GA,ATLANTA,2024-02-12 07:41:00.0,10-Q,20231231.0,2024.0,Q2,,,,,,-35860.0,-17512.0,0.0,,3486244.0,22787.0,-0.0050231710689211,-0.7685083600298416,,,-0.9934637391989776,,0.0,True,High Risk,
0001683168-24-000890,1854183,ORION BLISS CORP.,US,NV,LAS VEGAS,2024-02-13 09:50:00.0,10-Q,20240131.0,2024.0,Q3,,,,,,-44889.0,-20228.0,0.0,,-37251.0,,0.5430189793562589,,,,,,,True,High Risk,
0001683168-24-000918,1617867,"AUTONOMIX MEDICAL, INC.",US,TX,THE WOODLANDS,2024-02-13 16:31:00.0,10-Q,20231231.0,2024.0,Q3,663000.0,,48000.0,,,-1234000.0,-544000.0,,,-2924000.0,865000.0,0.1860465116279069,-0.6289017341040463,-2.693069306930693,,-1.295827633378933,,,True,High Risk,
0001683168-24-000920,1829966,"EBET, INC.",US,NV,LAS VEGAS,2024-02-13 16:35:00.0,10-Q,20231231.0,2024.0,Q1,,643254.0,2358233.0,,313564.0,-1820902.0,-3819377.0,14407964.0,,21367026.0,15479790.0,-0.1787509876198962,-0.2467331275165877,,,-0.275529032444665,-0.2650879055500139,0.9307596550082398,True,High Risk,
0001683168-24-000947,1376793,"CAVITATION TECHNOLOGIES, INC.",US,CA,"CHATSWORTH,",2024-02-14 10:16:00.0,10-Q,20231231.0,2024.0,Q2,,,,,,-98000.0,-372000.0,58000.0,,26083000.0,143000.0,-0.014262163094736,-2.601398601398601,,,-0.9945175018211097,-6.413793103448276,0.4055944055944055,True,High Risk,
0001683168-24-000962,722572,FRANKLIN WIRELESS CORP,US,CA,SAN DIEGO,2024-02-14 14:23:00.0,10-Q,20231231.0,2024.0,Q2,11147080.0,13445440.0,849605.0,,180999.0,-6193534.0,-378324.0,17092583.0,360525.0,38108973.0,52594759.0,-0.0099274257535095,-0.0071931882034101,-0.0091277487455932,1.2061849381183234,0.3801148354220934,-0.0221338109049989,0.3249864306821902,True,High Risk,
0001683168-24-000976,38264,"FORWARD INDUSTRIES, INC.",US,NY,HAUPPAUGE,2024-02-14 16:07:00.0,10-Q,20231231.0,2024.0,Q1,392202.0,6968778.0,,20253013.0,53000.0,115832.0,-354220.0,4377000.0,,5860087.0,16343707.0,-0.060446201566632,-0.0216731736563804,-0.0222060551653276,17.768338764208238,1.7889870918298654,-0.080927575965273,0.2678095000112275,True,High Risk,
0001683168-24-000986,867840,"PRECISION OPTICS CORPORATION, INC.",US,MA,GARDNER,2024-02-14 16:16:00.0,10-Q,20231231.0,2024.0,Q2,2432264.0,3907407.0,,,,-1492824.0,-1223217.0,0.0,0.0,57329282.0,19740434.0,-0.0213366879424724,-0.0619650510216746,-0.0706728094304597,1.6064896738183023,-0.6556657730337526,,0.0,True,High Risk,
0001683168-24-000987,1830072,IPOWER INC.,US,CA,RANCHO CUCAMONGA,2024-02-14 16:16:00.0,10-Q,20231231.0,2024.0,Q2,6278.0,14071543.0,,,162343.0,7778208.0,-911564.0,0.0,,,49070076.0,,-0.0185767798688553,-0.0185791568765222,2241.4053838802165,,,0.0,True,High Risk,
0001683168-24-000991,1614556,STAR ALLIANCE INTERNATIONAL CORP.,US,NV,LAS VEGAS,2024-02-14 16:47:00.0,10-Q,20231231.0,2024.0,Q2,109763.0,,,,,-180861.0,-2182732.0,,,159.0,995053.0,-13727.874213836478,-2.1935836583578965,-2.465555919529194,,6257.194968553459,,,True,High Risk,
0001683168-24-000993,882291,AETHLON MEDICAL INC,US,CA,SAN DIEGO,2024-02-14 17:16:00.0,10-Q,20231231.0,2024.0,Q3,693154.0,,,,,-7564368.0,-9782756.0,,,7611257.0,17508940.0,-1.285300969340544,-0.558729197769825,-0.5817602578910079,,1.3004005777232328,,,True,High Risk,
0001683168-24-000995,725394,DALRADA FINANCIAL CORP,US,CA,ESCONDIDO,2024-02-14 17:20:00.0,10-Q,20231231.0,2024.0,Q2,5554117.0,4453104.0,1084008.0,,,-3476354.0,-5406198.0,1752258.0,1369238.0,4109019.0,26426023.0,-1.3156906794541472,-0.2045785701465559,-0.2590179354008206,0.8017663293733279,5.4312243384613215,-3.085275113596285,0.066308047941985,True,High Risk,
0001683168-24-001005,1827855,MEDICALE CORP.,US,FL,WELLINGTON,2024-02-14 21:42:00.0,10-Q,20231231.0,2024.0,Q1,,,,,,159.0,-19307.0,,,76320.0,159.0,-0.2529743186582809,-121.42767295597484,,,-0.9979166666666668,,,True,High Risk,
0001683168-24-001031,1420520,ATOMERA INC,US,CA,LOS GATOS,2024-02-15 16:47:00.0,10-K,20231231.0,2023.0,FY,397000.0,,173000.0,203585000.0,,-12499000.0,-19790000.0,,,24000.0,24029000.0,-824.5833333333334,-0.8235881643014691,-0.8374238320920785,,1000.2083333333334,,,True,High Risk,
0001683168-24-001073,1300781,"DH ENCHANTMENT, INC.",US,NV,LAS VEGAS,2024-02-20 12:27:00.0,10-Q,20231231.0,2024.0,Q3,0.0,0.0,452732.0,,,-106547.0,-11449.0,13906.0,,-1681911.0,2483.0,0.0068071378330958,-4.610954490535643,-4.610954490535643,,-1.0014762969027493,-0.8233136775492593,5.600483286347161,True,High Risk,
0001683168-24-001084,1443089,"WEARABLE HEALTH SOLUTIONS, INC.",US,CA,NEWPORT BEACH,2024-02-20 16:53:00.0,10-Q,20231231.0,2024.0,Q2,176758.0,26685.0,,,,-1055780.0,18902.0,174190.0,,43.0,223173.0,439.5813953488372,0.0846966254878502,0.407239039103738,0.1509691216239151,5189.069767441861,0.1085136919455766,0.7805155641587468,True,High Risk,
0001683168-24-001095,1635077,"ACLARION, INC.",US,CO,BROOMFIELD,2024-02-21 15:03:00.0,S-1/A,20231231.0,2023.0,Q2,758821.0,13270.0,,,161107.0,-3646947.0,-4911374.0,75404.0,,41596106.0,2914629.0,-0.1180729273071859,-1.6850769000102586,-2.2782056658106846,0.0174876551914087,-0.9299302439512006,-65.13413081534136,0.0258708741318363,True,High Risk,
0001683168-24-001147,1635077,"ACLARION, INC.",US,CO,BROOMFIELD,2024-02-23 11:47:00.0,S-1/A,20231231.0,2023.0,Q2,758821.0,18569.0,,,161107.0,-3646947.0,-4911374.0,75404.0,,0.0,2459774.0,,-1.9966769304822316,-2.887424872997667,0.0244708567633209,,-65.13413081534136,0.0306548487787902,True,High Risk,
0001683168-24-001160,1816554,EVENTIKO INC.,US,GA,ATLANTA,2024-02-26 09:41:00.0,10-Q,20240131.0,2024.0,Q3,750.0,,,,,-15806.0,-4729.0,0.0,,-42635.0,16530.0,0.1109182596458309,-0.2860859044162129,-0.2996831432192648,,-1.3877096282397092,,0.0,True,High Risk,
0001683168-24-001192,1557798,"TIANCI INTERNATIONAL, INC.",US,NV,RENO,2024-02-27 13:03:00.0,10-Q,20240131.0,2024.0,Q2,0.0,,125019.0,882424.0,,109822.0,-5966.0,4220776.0,,-270941.0,320204.0,0.0220195540726578,-0.0186318721814843,-0.0186318721814843,,-2.181821872658623,-0.0014134841555202,13.181521779865337,True,High Risk,
0001683695-24-000042,1683695,"INTERNATIONAL MONEY EXPRESS, INC.",US,FL,MIAMI,2024-02-28 17:27:00.0,10-K,20231231.0,2023.0,FY,36507000.0,2500000.0,,,4883000.0,78098000.0,59515000.0,,64000.0,66875000.0,512072000.0,0.8899439252336449,0.1162238903904138,0.1251458791122139,0.0684800175308845,6.657151401869159,,,True,High Risk,
0001685040-24-000007,1685040,"BRIGHTHOUSE FINANCIAL, INC.",US,NC,CHARLOTTE,2024-02-22 17:02:00.0,10-K,20231231.0,2023.0,FY,,,,,,-1228000000.0,-1112000000.0,2013000000.0,13000000.0,4943000000.0,262257000000.0,-0.224964596398948,-0.0042401156117853,,,52.05624114909974,-0.5524093392945852,0.0076756769123417,True,High Risk,
0001687229-24-000013,1687229,INVITATION HOMES INC.,US,TX,DALLAS,2024-02-21 14:22:00.0,10-K,20231231.0,2023.0,FY,,,,,,1023587000.0,519470000.0,2238121000.0,28962000.0,10291342000.0,19220967000.0,0.0504764101708018,0.0270262156945589,,,0.8676832428657021,0.2321009453912456,0.1164416441690993,True,High Risk,
0001688568-24-000009,1688568,DXC TECHNOLOGY CO,US,VA,ASHBURN,2024-02-01 20:57:00.0,10-Q,20231231.0,2024.0,Q3,870000000.0,,1596000000.0,,598000000.0,1081000000.0,188000000.0,3566000000.0,28000000.0,3107000000.0,14892000000.0,0.0605085291277759,0.0126242277733011,0.0134075024960775,,3.793047956227873,0.0527201346045989,0.2394574268063389,True,High Risk,
0001689923-24-000006,1689923,"ALTERYX, INC.",US,CA,IRVINE,2024-02-06 16:23:00.0,10-K,20231231.0,2023.0,FY,14000000.0,296000000.0,56000000.0,,12000000.0,-105000000.0,-179000000.0,,92000000.0,0.0,1557000000.0,,-0.1149646756583172,-0.1160077770576798,21.142857142857142,,,,True,High Risk,
0001690680-24-000006,1690680,"NEWMARK GROUP, INC.",US,NY,NEW YORK,2024-02-29 16:48:00.0,10-K,20231231.0,2023.0,FY,9745000.0,,,657736000.0,17100000.0,-265961000.0,750728000.0,2161090000.0,-4600000.0,1252928000.0,4471575000.0,0.5991788833835623,0.1678889429339774,0.1682556260547802,,2.568900208152424,0.3473839590206793,0.4832950358654389,True,High Risk,
0001690820-24-000093,1690820,CARVANA CO.,US,AZ,TEMPE,2024-02-22 16:19:00.0,10-K,20231231.0,2023.0,FY,232000000.0,253000000.0,,,16000000.0,803000000.0,450000000.0,,1000000.0,243000000.0,293000000.0,1.851851851851852,1.5358361774744027,7.377049180327869,1.0905172413793105,0.205761316872428,,,True,High Risk,
0001691303-24-000008,1691303,"WARRIOR MET COAL, INC.",US,AL,BROOKWOOD,2024-02-14 16:47:00.0,10-K,20231231.0,2023.0,FY,39026000.0,151826000.0,77435000.0,,,841904000.0,641298000.0,,18300000.0,-50576000.0,2357058000.0,-12.679887693767794,0.2720756129038827,0.2766562325282826,3.890380771793164,-47.60427870926922,,,True,High Risk,
0001691421-24-000026,1691421,"LEMONADE, INC.",US,NY,NEW YORK,2024-02-28 16:32:00.0,10-K,20231231.0,2023.0,FY,,,,,,-144600000.0,-241300000.0,256700000.0,6600000.0,-3400000.0,1690700000.0,70.97058823529412,-0.1427219494883776,,,-498.2647058823529,-0.9400077911959486,0.1518306027089371,True,High Risk,
0001692063-24-000038,1692063,"SCHNEIDER NATIONAL, INC.",US,WI,GREEN BAY,2024-02-23 12:11:00.0,10-K,20231231.0,2023.0,FY,,575700000.0,,,1000000.0,680000000.0,0.0,6604400000.0,-15800000.0,2837200000.0,4318200000.0,0.0,0.0,,,0.5219935147328352,0.0,1.5294335602797462,True,High Risk,
0001692115-24-000038,1692115,"SOUTHWEST GAS HOLDINGS, INC.",US,NV,LAS VEGAS,2024-02-28 08:15:00.0,10-K,20231231.0,2023.0,FY,1711000.0,234081000.0,,2541790000.0,17300000.0,391545000.0,-26776000.0,3578105000.0,,-38261000.0,11869896000.0,0.6998248869606126,-0.0022557906151831,-0.0022561158256296,136.8094681472823,-311.23486056297537,-0.0074832907362975,0.3014436689251532,True,High Risk,
0001692819-24-000012,1692819,VISTRA CORP.,US,TX,IRVING,2024-02-28 21:36:00.0,10-K,20231231.0,2023.0,FY,91000000.0,2059000000.0,,10095000000.0,,5453000000.0,-1274000000.0,-2284000000.0,65000000.0,4902000000.0,5633000000.0,-0.2598939208486332,-0.2261672288301082,-0.2298809094189823,22.626373626373628,0.1491228070175438,0.5577933450087565,-0.4054677791585301,True,High Risk,
0001693317-24-000004,1693317,"CHENIERE CORPUS CHRISTI HOLDINGS, LLC",US,TX,HOUSTON,2024-02-21 17:26:00.0,10-K,20231231.0,2023.0,FY,105000000.0,213000000.0,945000000.0,,,1734000000.0,7150000000.0,558000000.0,,,15687000000.0,,0.4557914196468413,0.4588627903991785,2.0285714285714285,,12.813620071684587,0.0355708548479632,True,High Risk,
0001694028-24-000006,1694028,LIBERTY ENERGY INC.,US,CO,DENVER,2024-02-08 17:41:00.0,10-K,20231231.0,2023.0,FY,326818000.0,0.0,-2300000.0,,,135467000.0,399602000.0,23642000.0,33000000.0,1495017000.0,3033557000.0,0.267289268282568,0.1317272100046249,0.1476322615516309,0.0,1.0291120435419798,16.902207935030876,0.0077934912711381,True,High Risk,
0001694426-24-000028,1694426,"DELEK US HOLDINGS, INC.",US,TN,BRENTWOOD,2024-02-28 08:26:00.0,10-K,20231231.0,2023.0,FY,6100000.0,41100000.0,,1134100000.0,23700000.0,425300000.0,-128300000.0,,23500000.0,,1679300000.0,,-0.0764008813195974,-0.0766794166865885,6.737704918032787,,,,True,High Risk,
0001697500-24-000023,1697500,"SOLARIS OILFIELD INFRASTRUCTURE, INC.",US,TX,HOUSTON,2024-02-27 16:02:00.0,10-K,20231231.0,2023.0,FY,25934000.0,4925000.0,20292000.0,,726000.0,67996000.0,-868000.0,320005000.0,0.0,205983000.0,462576000.0,-0.0042139399853385,-0.0018764484106395,-0.001987898553048,0.1899051438266368,1.2456998878548229,-0.0027124576178497,0.6917890249386047,True,High Risk,
0001698990-24-000011,1698990,MAGNOLIA OIL & GAS CORP,US,TX,HOUSTON,2024-02-15 16:03:00.0,10-K,20231231.0,2023.0,FY,202846000.0,189705000.0,,,9346000.0,855789000.0,388301000.0,1158006000.0,16200000.0,,2572585000.0,,0.1509380642427752,0.1638581295239686,0.9352168640249252,,0.3353186425631646,0.4501332317493882,True,High Risk,
0001698991-24-000007,1698991,"ACCEL ENTERTAINMENT, INC.",US,IL,BURR RIDGE,2024-02-28 16:42:00.0,10-K,20231231.0,2023.0,FY,,11166000.0,,,2400000.0,107999000.0,45603000.0,,9400000.0,0.0,862769000.0,,0.052856558360349,,,,,,True,High Risk,
0001699136-24-000007,1699136,"CACTUS, INC.",US,TX,HOUSTON,2024-02-29 16:36:00.0,10-K,20231231.0,2023.0,FY,71841000.0,138268000.0,30619000.0,,,63759000.0,169171000.0,,8600000.0,865522000.0,353757000.0,0.1954554592488694,0.4782124452661007,0.6000759091360547,1.9246391336423487,-0.591279020059571,,,True,High Risk,
0001701605-24-000033,1701605,BAKER HUGHES CO,US,TX,HOUSTON,2024-02-05 07:53:00.0,10-K,20231231.0,2023.0,FY,4298000000.0,,,28126000000.0,257000000.0,3062000000.0,-601000000.0,,,14394000000.0,34181000000.0,-0.0417535084062803,-0.0175828676750241,-0.0201117692333433,,1.374670001389468,,,True,High Risk,
0001703056-24-000020,1703056,ADT INC.,US,FL,BOCA RATON,2024-02-28 17:27:00.0,10-K,20231231.0,2023.0,FY,293883000.0,334556000.0,5312000.0,,1185249000.0,1649723000.0,-340820000.0,,51137000.0,3788646000.0,17821236000.0,-0.0899582594942889,-0.0191243749872343,-0.019445035425486,1.13839861441458,3.7038535666831898,,,True,High Risk,
0001703057-24-000019,1703057,ABCELLERA BIOLOGICS INC.,CA,BC,VANCOUVER,2024-02-20 16:37:00.0,10-K,20231231.0,2023.0,FY,,9300000.0,,74118000.0,10100000.0,244584000.0,-146398000.0,,30646000.0,267666000.0,1540907000.0,-0.5469428317380616,-0.0950076805413954,,,4.756827538798353,,,True,High Risk,
0001704715-24-000028,1704715,"ALPHA METALLURGICAL RESOURCES, INC.",US,TN,BRISTOL,2024-02-26 07:38:00.0,10-K,20231231.0,2023.0,FY,128836000.0,509682000.0,,,13244000.0,1484005000.0,721956000.0,4101592000.0,7468000.0,-360529000.0,2406057000.0,-2.002490784375182,0.3000577293056648,0.3170337881127918,3.9560526560899127,-7.67368505723534,0.1760184825794472,1.7046944440634615,True,High Risk,
0001704720-24-000030,1704720,"CANNAE HOLDINGS, INC.",US,NV,LAS VEGAS,2024-02-29 16:53:00.0,10-K,20231231.0,2023.0,FY,25800000.0,,,,8600000.0,-205100000.0,-428100000.0,499700000.0,,2718800000.0,3889600000.0,-0.1574591731646314,-0.1100627313862608,-0.1107976603343858,,0.430631160806238,-0.8567140284170502,0.1284707939119704,True,High Risk,
0001705110-24-000012,1705110,ANGI INC.,US,NY,NEW YORK,2024-02-29 16:14:00.0,10-K,20231231.0,2023.0,FY,1400000.0,71967000.0,182794000.0,1447353000.0,3124000.0,,,,8860000.0,3309000.0,1907778000.0,,,,51.405,575.5421577515866,,,True,High Risk,
0001705696-24-000033,1705696,VICI PROPERTIES INC.,US,NY,NEW YORK,2024-02-22 16:21:00.0,10-K,20231231.0,2023.0,FY,,,,,,1943396000.0,1008534000.0,2565103000.0,15536000.0,25255931000.0,37575826000.0,0.0399325607913642,0.0268399688672179,,,0.4878020533077953,0.3931748549668376,0.0682647135953844,True,High Risk,
0001706946-24-000039,1706946,"VIRGIN GALACTIC HOLDINGS, INC",US,CA,TUSTIN,2024-02-27 17:02:00.0,10-K,20231231.0,2023.0,FY,16326000.0,,50863000.0,,,-380241000.0,-502337000.0,,61805000.0,26000.0,1139938000.0,-19320.653846153848,-0.4406704575161105,-0.447073366962973,,43842.769230769234,,,True,High Risk,
0001708035-24-000070,1708035,ECOVYST INC.,US,PA,MALVERN,2024-02-29 16:03:00.0,10-K,20231231.0,2023.0,FY,0.0,81314000.0,72229000.0,,10565000.0,137597000.0,71154000.0,20594000.0,0.0,2168000.0,705464000.0,32.82011070110701,0.1008612771169046,0.1008612771169046,,324.3985239852399,3.4550840050500145,0.029192134538403,True,High Risk,
0001708055-24-000003,1708055,RIBBON COMMUNICATIONS INC.,US,TX,PLANO,2024-02-28 13:11:00.0,10-K,20231231.0,2023.0,FY,95810000.0,267244000.0,91687000.0,1941569000.0,61188000.0,19182000.0,20488000.0,210618000.0,19418000.0,-1453744000.0,1255564000.0,-0.0140932653892294,0.0163177663583855,0.0176658153367007,2.7893121803569563,-1.8636761355506883,0.0972756364603215,0.1677477213427591,True,High Risk,
0001710155-24-000018,1710155,"NATIONAL VISION HOLDINGS, INC.",US,GA,DULUTH,2024-02-27 06:13:00.0,10-K,20231231.0,2023.0,FY,65276000.0,86854000.0,1130000.0,,7500000.0,258938000.0,128244000.0,,151000.0,901113000.0,1376988000.0,0.1423173342300022,0.0931337092262241,0.0977684125783708,1.3305655983822535,0.528096920142091,,,True,High Risk,
0001710366-24-000006,1710366,CONSOL ENERGY INC.,US,PA,CANONSBURG,2024-02-09 16:48:00.0,10-K,20231231.0,2023.0,FY,130232000.0,147612000.0,269656000.0,,,650990000.0,34110000.0,1258947000.0,10046000.0,,865676000.0,,0.0394027326621045,0.0463801458710656,1.1334541433749,,0.0270940714740175,1.4542935232119176,True,High Risk,
