adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2020,AvgPrice_2021,Performance,Accumulated Depreciation/Amortization,AvgPrice_2022,AvgPrice_2023,AvgPrice_2024,Performance Flag
0001327567-22-000008,1327567,PALO ALTO NETWORKS INC,US,CA,SANTA CLARA,2022-02-22 19:41:00.0,10-Q,20220131.0,2022.0,Q2,120400000.0,952200000.0,329400000.0,,29700000.0,899400000.0,-142300000.0,,23800000.0,634500000.0,10400500000.0,-0.2242710795902285,-0.0136820345175712,-0.013842277798854,7.908637873754153,15.39164696611505,,,True,High Risk,PANW,,69.01035714285715,Low Risk,,86.24486055776892,,,False
0001327811-22-000030,1327811,"WORKDAY, INC.",US,CA,PLEASANTON,2022-02-28 16:07:00.0,10-K,20220131.0,2021.0,FY,55487000.0,1032484000.0,169266000.0,,72000000.0,1268441000.0,-480674000.0,,434188000.0,231000.0,8718411000.0,-2080.839826839827,-0.055133211774485,-0.0554863461805736,18.60767386955504,37741.03896103896,,,True,High Risk,WDAY,,253.31964285714287,High Risk,,182.80167330677293,,,True
0001328581-22-000017,1328581,BOISE CASCADE CO,US,ID,BOISE,2022-02-22 16:21:00.0,10-K,20211231.0,2021.0,FY,,444325000.0,,538006000.0,,294516000.0,,,7820000.0,672590000.0,1965718000.0,,,,,1.922609613583312,,,True,High Risk,BCC,,59.182857142857145,Low Risk,,70.37099601593626,,,False
0001331520-22-000015,1331520,HOME BANCSHARES INC,US,AR,CONWAY,2022-02-24 12:44:00.0,10-K,20211231.0,2021.0,FY,,,,1487373000.0,5700000.0,389380000.0,,232657000.0,,2605758000.0,18052138000.0,,,,,5.927787614966547,,0.0128880579131402,True,High Risk,HOMB,,24.459920634920632,High Risk,,23.188645418326693,,,True
0001331875-22-000024,1331875,"FIDELITY NATIONAL FINANCIAL, INC.",US,FL,JACKSONVILLE,2022-02-25 16:11:00.0,10-K,20211231.0,2021.0,FY,,,,5811000000.0,135000000.0,41000000.0,2422000000.0,88000000.0,28000000.0,9414000000.0,1530000000.0,0.2572763968557467,1.5830065359477123,,,-0.8374760994263862,27.52272727272728,0.057516339869281,True,High Risk,FNF,,43.507579365079366,High Risk,,40.39450199203188,,,True
0001332349-22-000043,1332349,BROOKDALE SENIOR LIVING INC.,US,TN,BRENTWOOD,2022-02-15 16:30:00.0,10-K,20211231.0,2021.0,FY,,109221000.0,287851000.0,,,216412000.0,-99290000.0,,23026000.0,800434000.0,1419838000.0,-0.1240452054760292,-0.0699305131993931,,,0.7738351944070342,,,True,High Risk,BKD,,6.496587301587301,High Risk,,5.1130677290836655,,,True
0001333986-22-000006,1333986,"EQUITABLE HOLDINGS, INC.",US,NY,NEW YORK,2022-02-22 16:03:00.0,10-K,20211231.0,2021.0,FY,,,,,4600000000.0,-216000000.0,-1764000000.0,1207000000.0,243000000.0,-126000000.0,275397000000.0,14.0,-0.0064052985326637,,,-2186.690476190476,-1.4614747307373654,0.0043827637919076,True,High Risk,EQH,,31.15738095238095,Low Risk,,29.97780876494024,,,False
0001334036-22-000011,1334036,"CROCS, INC.",US,CO,BROOMFIELD,2022-02-16 12:45:00.0,10-K,20211231.0,2021.0,FY,162145000.0,149847000.0,166887000.0,496036000.0,4779000.0,567165000.0,119497000.0,,461000.0,103000.0,1118723000.0,1160.1650485436894,0.1068155387884221,0.1249213341724354,0.9241543063307534,10860.388349514564,,,True,High Risk,CROX,,117.04492063492064,High Risk,,78.25956175298805,,,True
0001334978-22-000010,1334978,"CLEAR CHANNEL OUTDOOR HOLDINGS, INC.",US,TX,SAN ANTONIO,2022-02-24 06:06:00.0,10-K,20211231.0,2021.0,FY,108567000.0,468329000.0,444492000.0,,22500000.0,214526000.0,-582739000.0,203000000.0,4800000.0,,5299355000.0,,-0.1099641371449921,-0.1122640724298507,4.313732533827038,,-2.8706354679802955,0.0383065486271442,True,High Risk,CCO,,2.482301587301587,High Risk,,2.058204780876494,,,True
0001335258-22-000019,1335258,"LIVE NATION ENTERTAINMENT, INC.",US,CA,BEVERLY HILLS,2022-02-23 16:34:00.0,10-K,20211231.0,2021.0,FY,110623000.0,486734000.0,1645906000.0,,193400000.0,-1083388000.0,-650904000.0,618005000.0,47488000.0,-582651000.0,302000000.0,1.1171421657218472,-2.1553112582781457,-3.4011610590614336,4.399934914077543,-1.518320572692744,-1.0532341971343273,2.0463741721854305,True,High Risk,LYV,,89.67920634920635,Low Risk,,93.39430278884464,,,False
0001336047-22-000007,1336047,"BOARDWALK PIPELINE PARTNERS, LP",US,TX,HOUSTON,2022-02-08 07:16:00.0,10-K,20211231.0,2021.0,FY,,115100000.0,,,1900000.0,662000000.0,290500000.0,1295200000.0,,,9331400000.0,,0.0311314486572218,,,,0.224289684990735,0.1388001800372934,True,High Risk,,,,,,,,,
0001336917-22-000010,1336917,"UNDER ARMOUR, INC.",US,MD,BALTIMORE,2022-02-23 16:59:00.0,10-K,20211231.0,2021.0,FY,575954000.0,569014000.0,460165000.0,1061173000.0,6100000.0,212864000.0,360060000.0,3573000.0,3500000.0,75000.0,4991396000.0,4800.8,0.0721361318556972,0.0815456300864103,0.9879504265965684,66550.94666666667,100.77246011754828,0.0007158318033672,True,High Risk,UAA,,22.00761904761905,High Risk,,11.85996015936255,,,True
0001336920-22-000007,1336920,"LEIDOS HOLDINGS, INC.",US,VA,RESTON,2022-02-15 12:07:00.0,10-K,20211231.0,2021.0,FY,731000000.0,2137000000.0,939000000.0,,63000000.0,992000000.0,753000000.0,13737000000.0,62000000.0,4291000000.0,12511000000.0,0.1754835702633418,0.0601870354088402,0.0639219015280135,2.923392612859097,1.915637380563971,0.0548154618912426,1.097993765486372,False,Low Risk,LDOS,,99.08503968253969,Low Risk,,100.01127490039842,,,False
0001337553-22-000013,1337553,AERIE PHARMACEUTICALS INC,US,NC,DURHAM,2022-02-24 18:57:00.0,10-K,20211231.0,2021.0,FY,8285000.0,56022000.0,112341000.0,,,-64690000.0,-183101000.0,,0.0,924180000.0,431391000.0,-0.1981226600878616,-0.4244432544953418,-0.4327544397857747,6.761858780929391,-0.5332175550217491,,,True,High Risk,,,,,,,,,
0001338065-22-000009,1338065,"DCP MIDSTREAM, LP",US,CO,DENVER,2022-02-18 16:18:00.0,10-K,20211231.0,2021.0,FY,,1029000000.0,,,6000000.0,859000000.0,347000000.0,0.0,14000000.0,,13380000000.0,,0.0259342301943198,,,,,0.0,True,High Risk,,,,,,,,,
0001345016-22-000026,1345016,YELP INC,US,CA,SAN FRANCISCO,2022-02-28 16:07:00.0,10-K,20211231.0,2021.0,FY,8853000.0,107358000.0,87760000.0,,2800000.0,204782000.0,40881000.0,,30668000.0,-11021000.0,1050528000.0,-3.70937301515289,0.0389147171707941,0.0392454460364317,12.126736699423924,-96.32056982125034,,,True,High Risk,YELP,,37.88301587301587,High Risk,,32.5500796812749,,,True
0001345126-22-000014,1345126,COMPASS DIVERSIFIED HOLDINGS,US,CT,WESTPORT,2022-02-24 16:19:00.0,10-K,20211231.0,2021.0,FY,91701000.0,268262000.0,134218000.0,,53600000.0,148625000.0,301865000.0,1263298000.0,10900000.0,1111816000.0,3144261000.0,0.2715062564309202,0.0960050708258633,0.098889129124407,2.925398850612316,1.828040790922239,0.2389499548008466,0.4017789871769551,False,Low Risk,CODI,,26.42285714285714,High Risk,,22.12107569721116,,,True
0001350420-22-000003,1350420,"LINCOLNWAY ENERGY, LLC",US,IA,NEVADA,2022-02-18 14:51:00.0,10-Q,20211231.0,2022.0,Q1,,2052724.0,748005.0,,,3080608.0,0.0,163293.0,,46490105.0,85656059.0,0.0,0.0,,,0.8424578520526035,0.0,0.0019063800261928,True,High Risk,,,,,,,,,
0001350593-22-000009,1350593,"MUELLER WATER PRODUCTS, INC.",US,GA,ATLANTA,2022-02-04 16:18:00.0,10-Q,20211231.0,2021.0,Q1,83900000.0,212200000.0,127100000.0,,,19800000.0,16700000.0,36300000.0,2600000.0,691900000.0,1518000000.0,0.0241364359011417,0.0110013175230566,0.0116449341050135,2.529201430274136,1.1939586645468998,0.4600550964187327,0.0239130434782608,False,Low Risk,MWA,,14.45702380952381,High Risk,,11.931513944223108,,,True
0001352010-22-000020,1352010,"EPAM SYSTEMS, INC.",US,PA,NEWTOWN,2022-02-25 17:29:00.0,10-K,20211231.0,2021.0,FY,10189000.0,,,,8743000.0,287453000.0,481652000.0,,200000.0,1983018000.0,3523227000.0,0.2428883651081331,0.1367076262755706,0.1371041246920756,,0.7766994550730251,,,True,High Risk,EPAM,,518.6476984126984,High Risk,,355.23800796812753,,,True
0001352081-22-000005,1352081,CARDINAL ETHANOL LLC,US,IN,UNION CITY,2022-02-03 14:46:00.0,10-Q,20211231.0,2022.0,Q1,3625008.0,13386410.0,,,,68030732.0,0.0,93239981.0,,147638842.0,143145441.0,0.0,0.0,0.0,3.692794609005001,-0.0304350869942477,0.0,0.6513653550447338,False,Low Risk,,,,,,,,,
0001357615-22-000012,1357615,"KBR, INC.",US,TX,HOUSTON,2022-02-22 17:03:00.0,10-K,20211231.0,2021.0,FY,1026000000.0,,,,42000000.0,367000000.0,-72000000.0,659000000.0,4000000.0,1687000000.0,6443000000.0,-0.0426793123888559,-0.0111749185162191,-0.0132914897544766,,2.8192056905749854,-0.1092564491654021,0.102281545863728,True,High Risk,KBR,,38.7036111111111,Low Risk,,49.24167330677291,,,False
0001359687-22-000006,1359687,"RED TRAIL ENERGY, LLC",US,ND,RICHARDTON,2022-02-14 15:49:00.0,10-Q,20211231.0,2021.0,Q1,12173801.0,4540167.0,1435117.0,,,7743469.0,2265694.0,60827197.0,,69994675.0,105949643.0,0.0323695195384506,0.0213846308099405,0.0241607428062336,0.3729457217183031,0.5136814764837468,0.0372480421874445,0.574114223301347,True,High Risk,,,,,,,,,
0001359841-22-000094,1359841,HANESBRANDS INC.,US,NC,WINSTON-SALEM,2022-02-16 15:33:00.0,10-K,20211231.0,2021.0,FY,891868000.0,894151000.0,,307883000.0,,803432000.0,-17206000.0,,455000.0,702493000.0,7071436000.0,-0.02449277074647,-0.0024331691611152,-0.0027843370280899,1.002559795844228,9.066201371401563,,,True,High Risk,HBI,,18.31206349206349,High Risk,,11.183386454183267,,,True
0001360901-22-000005,1360901,EVERCORE INC.,US,NY,NEW YORK,2022-02-24 16:31:00.0,10-K,20211231.0,2021.0,FY,,,,,8077000.0,-95624000.0,297436000.0,3307085000.0,192070000.0,1320371000.0,3370888000.0,0.2252669893537498,0.0882366901540484,,,1.5529854866548871,0.0899390248511907,0.9810723465152208,True,High Risk,EVR,,136.04793650793653,High Risk,,107.01605577689244,,,True
0001361658-22-000013,1361658,TRAVEL & LEISURE CO.,US,FL,ORLANDO,2022-02-23 12:56:00.0,10-K,20211231.0,2021.0,FY,,,,,10000000.0,568000000.0,-255000000.0,74000000.0,32000000.0,-801000000.0,6588000000.0,0.3183520599250936,-0.0387067395264116,,,-9.224719101123595,-3.445945945945946,0.0112325440194292,True,High Risk,TNL,,56.4538492063492,High Risk,,46.29784860557769,,,True
0001364250-22-000011,1364250,DOUGLAS EMMETT INC,US,CA,SANTA MONICA,2022-02-18 17:14:00.0,10-K,20211231.0,2021.0,FY,,,,3488886000.0,,446951000.0,65267000.0,17185000.0,,20911000.0,9354032000.0,3.121180240065037,0.0069774189354922,,,446.32590502606286,3.797905149839977,0.0018371756692728,True,High Risk,DEI,,32.79662698412698,High Risk,,24.603705179282876,,,True
0001364479-22-000007,1364479,HERC HOLDINGS INC,US,FL,BONITA SPRINGS,2022-02-10 06:33:00.0,10-K,20211231.0,2021.0,FY,280600000.0,301200000.0,195400000.0,,8000000.0,635600000.0,800000.0,,,1777900000.0,3588400000.0,0.0004499690646268,0.0002229405863337,0.0002418525908458,1.0734141126158232,1.0183362393835425,,,True,High Risk,HRI,,123.03876984126984,Low Risk,,127.90673306772908,,,False
0001364954-22-000011,1364954,"CHEGG, INC",US,CA,SANTA CLARA,2022-02-22 16:04:00.0,10-K,20211231.0,2021.0,FY,8547000.0,12913000.0,68565000.0,1030577000.0,13700000.0,273224000.0,-6221000.0,,84055000.0,-337191000.0,2251258000.0,0.018449484120276,-0.0027633438726258,-0.0027738750110914,1.5108225108225108,-7.676506786954575,,,True,High Risk,CHGG,,74.74690476190477,Potential Bankruptcy,,24.755737051792828,,,True
0001366868-22-000022,1366868,"GLOBALSTAR, INC.",US,LA,"COVINGTON,",2022-02-25 06:09:00.0,10-K,20211231.0,2021.0,FY,6247000.0,22147000.0,28947000.0,,1200000.0,22215000.0,-109639000.0,,500000.0,-1783349000.0,888093000.0,0.0614792729858261,-0.1234544129950354,-0.1243289644677188,3.545221706419081,-1.497991699886001,,,True,High Risk,GSAT,,21.7575,Low Risk,,21.52844621513944,,,False
0001367644-22-000024,1367644,EMERGENT BIOSOLUTIONS INC.,US,MD,GAITHERSBURG,2022-02-25 16:35:00.0,10-K,20211231.0,2021.0,FY,128900000.0,230900000.0,51700000.0,,58500000.0,321100000.0,54500000.0,1555400000.0,19600000.0,-152200000.0,2883200000.0,-0.3580814717477004,0.0189026082130965,0.0197872417674182,1.791311093871218,-19.94349540078844,0.035039218207535,0.5394700332963374,True,High Risk,EBS,,67.721626984127,Potential Bankruptcy,,30.307729083665336,,,True
0001368519-22-000003,1368519,NORTH AMERICAN CONSTRUCTION GROUP LTD.,CA,AB,ACHESON,2022-02-16 17:08:00.0,40-F,20211231.0,2021.0,FY,76251000.0,52154000.0,19382000.0,,,-722000.0,51408000.0,-3979000.0,1991000.0,248443000.0,838928000.0,0.2069207021328836,0.061278202658631,0.0674046811428691,0.6839779150437372,2.376742351364297,-12.919829102789643,-0.004742957679324,True,High Risk,NOA,,13.45420634920635,Low Risk,,12.829163346613546,,,False
0001370637-22-000024,1370637,ETSY INC,US,NY,BROOKLYN,2022-02-24 18:57:00.0,10-K,20211231.0,2021.0,FY,28007000.0,22605000.0,328118000.0,,15200000.0,678956000.0,95894000.0,,65114000.0,71744000.0,3831809000.0,1.3366135147190008,0.0250257776418396,0.0252100398496031,0.8071196486592638,52.40946978144514,,,True,High Risk,ETSY,,209.6119841269841,High Risk,,114.01350597609562,,,True
0001370946-22-000010,1370946,OWENS CORNING,US,OH,TOLEDO,2022-02-16 06:17:00.0,10-K,20211231.0,2021.0,FY,875000000.0,,,,49000000.0,1037000000.0,-383000000.0,,41000000.0,4296000000.0,10015000000.0,-0.0891527001862197,-0.0382426360459311,-0.0419037199124726,,1.331238361266294,,,True,High Risk,OC,,92.20011904761904,Low Risk,,87.93557768924303,,,False
0001371285-22-000048,1371285,"TRUPANION, INC.",US,WA,SEATTLE,2022-02-17 16:38:00.0,10-K,20211231.0,2021.0,FY,6059000.0,,22864000.0,,900000.0,9290000.0,-35530000.0,118025000.0,,439007000.0,562582000.0,-0.080932650276647,-0.0631552378142208,-0.0638428241061016,,0.2814875389230695,-0.3010379156958271,0.209791639263254,True,High Risk,TRUP,,101.20896825396824,High Risk,,69.7232470119522,,,True
0001373715-22-000024,1373715,"SERVICENOW, INC.",US,CA,SANTA CLARA,2022-02-03 17:08:00.0,10-K,20211231.0,2021.0,FY,34000000.0,1390000000.0,668000000.0,2974000000.0,76000000.0,1236000000.0,230000000.0,,70000000.0,25000000.0,8715000000.0,9.2,0.0263912794033275,0.0264946434742541,40.88235294117647,347.6,,,True,High Risk,NOW,,574.9914682539683,High Risk,,469.0132270916335,,,True
0001375365-22-000013,1375365,"SUPER MICRO COMPUTER, INC.",US,CA,SAN JOSE,2022-02-04 17:02:00.0,10-Q,20211231.0,2022.0,Q2,612336000.0,497431000.0,178850000.0,,,-187722000.0,27674000.0,,4103000.0,1096225000.0,2241964000.0,0.0252448174416748,0.0123436415571347,0.0169817897090624,0.8123497556896867,1.0451677347259916,,,True,High Risk,SMCI,,3.693690476190477,Low Risk,,5.512549800796813,,,False
0001376139-22-000014,1376139,CVR ENERGY INC,US,TX,SUGAR LAND,2022-02-22 17:44:00.0,10-K,20211231.0,2021.0,FY,50000000.0,37000000.0,,1510000000.0,,90000000.0,380000000.0,3586000000.0,22000000.0,553000000.0,1127000000.0,0.6871609403254972,0.3371783496007098,0.3528319405756732,0.74,1.0379746835443038,0.1059676519799219,3.18189884649512,True,High Risk,CVI,,16.278253968253967,Low Risk,,29.964023904382472,,,False
0001376339-22-000007,1376339,"MIMEDX GROUP, INC.",US,GA,MARIETTA,2022-02-28 17:11:00.0,10-K,20211231.0,2021.0,FY,7385000.0,35423000.0,30460000.0,,1073000.0,-1982000.0,-25580000.0,,13108000.0,-76560000.0,202032000.0,0.3341170323928945,-0.1266136057654233,-0.1314173863455383,4.796614759647935,-3.638871473354232,,,True,High Risk,MDXG,,9.672896825396826,Potential Bankruptcy,,3.831832669322709,,,True
0001376474-22-000126,853464,"HERZOG INTERNATIONAL HOLDINGS, INC.",US,NV,LAS VEGAS,2022-02-15 15:20:00.0,10-K,20211231.0,2021.0,FY,,,,,,0.0,0.0,0.0,,617528.1,617528.1,0.0,0.0,,,0.0,,0.0,True,High Risk,,,,,,,,,
0001376986-22-000005,1376986,TENNESSEE VALLEY AUTHORITY,US,TN,KNOXVILLE,2022-01-31 17:37:00.0,10-Q,20211231.0,2022.0,Q1,,1383000000.0,,,,595000000.0,11000000.0,333000000.0,,,52456000000.0,,0.0002096995577245,,,,0.033033033033033,0.0063481775202074,True,High Risk,TVE,,25.979444444444443,High Risk,,22.683824701195217,,,True
0001377789-22-000008,1377789,"AVIAT NETWORKS, INC.",US,TX,AUSTIN,2022-02-02 16:12:00.0,10-Q,20211231.0,2022.0,Q2,43515000.0,48135000.0,25445000.0,,,-2163000.0,12577000.0,,999000.0,816985000.0,317123000.0,0.0153944074860615,0.0396596904040388,0.0459672231806087,1.1061702861082383,-0.6118374266357399,,,True,High Risk,AVNW,,31.79059523809524,High Risk,,29.62988047808765,,,True
0001378453-22-000006,1378453,TRAVELCENTERS OF AMERICA INC. /MD/,US,OH,WESTLAKE,2022-02-23 12:02:00.0,10-K,20211231.0,2021.0,FY,206420000.0,111392000.0,,,595000.0,154461000.0,-13899000.0,310718000.0,5215000.0,640566000.0,3508501000.0,-0.0216979983327244,-0.0039615208888354,-0.0042091638575795,0.5396376320124019,4.477188923545739,-0.0447318790671927,0.0885614682737727,True,High Risk,,,,,,,,,
0001379041-22-000021,1379041,"EMPLOYERS HOLDINGS, INC.",US,NV,RENO,2022-02-24 17:04:00.0,10-K,20211231.0,2021.0,FY,,,,404300000.0,0.0,108300000.0,119300000.0,400000.0,5700000.0,600000.0,1217400000.0,198.8333333333333,0.0979957286019385,,,2028.0,298.25,0.0003285690816494,True,High Risk,EIG,,39.40261904761905,Low Risk,,40.32561752988048,,,False
0001381197-22-000010,1381197,"INTERACTIVE BROKERS GROUP, INC.",US,CT,GREENWICH,2022-02-25 17:24:00.0,10-K,20211231.0,2021.0,FY,,,,,,-25000000.0,,,80000000.0,2395000000.0,109113000000.0,,,,,44.55866388308977,,,True,High Risk,IBKR,,69.64230158730159,High Risk,,66.14227091633465,,,True
0001381668-22-000019,1381668,TFS FINANCIAL CORP,US,OH,CLEVELAND,2022-02-08 16:23:00.0,10-Q,20211231.0,2022.0,Q1,,,,,,7657000.0,25002000.0,,1230000.0,1753370000.0,14132511000.0,0.01425939761716,0.0017691123679295,,,7.060198931201058,,,True,High Risk,TFSL,,19.715238095238096,High Risk,,14.928924302788843,,,True
0001382821-22-000034,1382821,REDFIN CORP,US,WA,SEATTLE,2022-02-17 16:07:00.0,10-K,20211231.0,2021.0,FY,12546000.0,69594000.0,,,488000.0,-301568000.0,-18527000.0,121877000.0,6087000.0,583097000.0,2021972000.0,-0.0317734442125409,-0.0091628370719278,-0.0092200459235622,5.547106647537063,2.467642604918221,-0.1520139156690762,0.0602763045185591,True,High Risk,RDFN,,59.00916666666666,Potential Bankruptcy,,12.633346613545818,,,True
0001383312-22-000007,1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",US,NY,LAKE SUCCESS,2022-02-01 11:42:00.0,10-Q,20211231.0,2022.0,Q2,192200000.0,,,,64900000.0,83300000.0,114400000.0,,36200000.0,1600000.0,8119800000.0,71.5,0.0140890169708613,0.0144305969019627,,5073.875,,,True,High Risk,BR,,163.59539682539682,High Risk,,150.78557768924304,,,True
0001383650-22-000005,1383650,"CHENIERE ENERGY PARTNERS, L.P.",US,TX,HOUSTON,2022-02-23 21:37:00.0,10-K,20211231.0,2021.0,FY,21000000.0,546000000.0,52000000.0,,,2291000000.0,1630000000.0,842000000.0,,,4654000000.0,,0.350236355822948,0.351823872221023,26.0,,1.9358669833729216,0.1809196390201976,True,High Risk,CQP,,41.49285714285715,Low Risk,,52.42151394422311,,,False
0001384101-22-000028,1384101,"VERACYTE, INC.",US,CA,SOUTH SAN FRANCISCO,2022-02-28 16:41:00.0,10-K,20211231.0,2021.0,FY,3116000.0,41461000.0,39475000.0,1468683000.0,5100000.0,-3232000.0,-34909000.0,,2000000.0,-281594000.0,457163000.0,0.1239692607086798,-0.0763600728842885,-0.07688411111625,13.305840821566113,-2.6234827446607527,,,True,High Risk,VCYT,,46.935,High Risk,,23.625378486055773,,,True
0001386278-22-000007,1386278,GREEN DOT CORP,US,TX,AUSTIN,2022-02-25 21:58:00.0,10-K,20211231.0,2021.0,FY,51353000.0,80401000.0,,,28119000.0,162533000.0,23131000.0,1108595000.0,55989000.0,401055000.0,4725477000.0,0.0576753811821321,0.0048949555780294,0.004948734778966,1.5656534184955115,10.782615850693794,0.0208651491302053,0.2345995970353892,True,High Risk,GDOT,,46.34976190476191,High Risk,,24.694701195219125,,,True
0001387131-22-001619,1501078,OCONEE FEDERAL FINANCIAL CORP.,US,SC,SENECA,2022-02-11 11:32:00.0,10-Q,20211231.0,2021.0,Q2,,,,6410000.0,,2620000.0,1071000.0,,25000.0,144000.0,543716000.0,7.4375,0.0019697783401628,,,3774.805555555556,,,True,High Risk,OFED,,24.111507936507937,Low Risk,,23.75426294820717,,,False
0001387131-22-001965,1341726,"GULFSLOPE ENERGY, INC.",US,TX,HOUSTON,2022-02-14 17:22:00.0,10-Q,20211231.0,2021.0,Q1,52814.0,,,,,-574110.0,-358489.0,,0.0,1268240.0,13698485.0,-0.2826665299943228,-0.0261699742708774,-0.0262712621460681,,9.801177221976912,,,True,High Risk,,,,,,,,,
0001387467-22-000007,1387467,ALPHA & OMEGA SEMICONDUCTOR LTD,US,CA,SUNNYVALE,2022-02-09 16:46:00.0,10-Q,20211231.0,2022.0,Q2,80699000.0,35789000.0,69494000.0,,,45933000.0,406422000.0,,8116000.0,-66052000.0,1111875000.0,-6.153061224489796,0.3655284991568296,0.3941344639518375,0.4434875277264898,-17.833328286804335,,,True,High Risk,AOSL,,33.66972222222223,Low Risk,,40.5201593625498,,,False
0001388658-22-000020,1388658,"IRHYTHM TECHNOLOGIES, INC.",US,CA,SAN FRANCISCO,2022-02-28 08:03:00.0,10-K,20211231.0,2021.0,FY,4365000.0,46430000.0,40532000.0,646258000.0,,-37753000.0,-43830000.0,,2200000.0,11000.0,462967000.0,-3984.545454545456,-0.0946719744603827,-0.0955730677144888,10.6368843069874,42086.90909090909,,,True,High Risk,IRTC,,99.94984126984129,Low Risk,,128.57778884462152,,,False
0001389050-22-000007,1389050,"ARCHROCK, INC.",US,TX,HOUSTON,2022-02-23 14:33:00.0,10-K,20211231.0,2021.0,FY,38920000.0,104931000.0,82517000.0,,15300000.0,335278000.0,97330000.0,,10551000.0,891438000.0,2429805000.0,0.1091831400501212,0.0400567123699226,0.0407087752024877,2.6960688591983555,1.7257139587946666,,,True,High Risk,AROC,,8.792301587301587,High Risk,,8.331274900398407,,,True
0001390777-22-000043,1390777,BANK OF NEW YORK MELLON CORP,US,NY,NEW YORK,2022-02-25 07:05:00.0,10-K,20211231.0,2021.0,FY,,,,,33000000.0,2838000000.0,3617000000.0,5469000000.0,1000000.0,43034000000.0,2519000000.0,0.0840498210717107,1.4358872568479557,,,-0.9414648882279129,0.6613640519290547,2.171099642715363,True,High Risk,BK,,50.96031746031746,High Risk,,46.683346613545815,,,True
0001391127-22-000025,1391127,"LIMELIGHT NETWORKS, INC.",US,AZ,TEMPE,2022-02-17 16:30:00.0,10-K,20211231.0,2021.0,FY,11631000.0,42217000.0,,,1048000.0,1746000.0,-54761000.0,,3519000.0,-10033000.0,314178000.0,5.45808830858168,-0.1742992825722998,-0.1809999768630989,3.6296965007308057,-32.31446227449417,,,True,High Risk,,,,,,,,,
