adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Accumulated Depreciation/Amortization,Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2021,AvgPrice_2022,Performance
0001398987-22-000022,1398987,REALOGY HOLDINGS CORP.,US,NJ,MADISON,2022-02-25 07:07:00.0,10-K,20211231.0,2021.0,FY,128000000.0,123000000.0,,,,6000000.0,748000000.0,-188000000.0,1158000000.0,29000000.0,2186000000.0,4821000000.0,-0.0860018298261665,-0.03899605890894,-0.0400596633283613,0.9609375,1.2053979871912168,-0.1623488773747841,0.2401991288114499,True,High Risk,HOUS,17.01384920634921,11.45784860557769,High Risk
0001400891-22-000012,1400891,"IHEARTMEDIA, INC.",US,TX,SAN ANTONIO,2022-02-23 08:09:00.0,10-K,20211231.0,2021.0,FY,41847000.0,1030380000.0,0.0,,,258900000.0,468905000.0,112548000.0,1073471000.0,500000.0,,187051000.0,,0.6016968634222752,0.7751026142530508,24.62255358807083,,0.1048449375903028,5.738921470614966,True,High Risk,IHRT,20.826150793650797,12.393446215139443,High Risk
0001402057-22-000020,1402057,CDW CORP,US,IL,VERNON HILLS,2022-02-28 16:19:00.0,10-K,20211231.0,2021.0,FY,,3212600000.0,,,3204900000.0,212000000.0,1314300000.0,788500000.0,,48500000.0,705700000.0,9344700000.0,1.1173303103301686,0.0843793808254946,,,12.241745784327618,,,True,High Risk,CDW,175.46547619047618,174.55653386454185,Low Risk
0001402388-22-000010,1402388,"WEST FRASER TIMBER CO., LTD",CA,BC,"VANCOUVER, BRITISH COLUMBIA",2022-02-15 17:10:00.0,40-F,20211231.0,2021.0,FY,,,,,,,,,,,,432000000.0,,,,,,,,True,High Risk,WFG,76.06400793650792,85.28043824701196,Low Risk
0001403256-22-000047,1403256,"SCULPTOR CAPITAL MANAGEMENT, INC.",US,NY,NEW YORK,2022-02-25 16:48:00.0,10-K,20211231.0,2021.0,FY,,,,,,,8683000.0,227748000.0,597346000.0,62989000.0,-68186000.0,1583177000.0,-3.340099140586044,0.143855045898216,,,-24.21850526501041,0.3812664686797936,0.3773084121358508,True,High Risk,,,,
0001403752-22-000005,1403752,ZYMEWORKS INC.,CA,BC,VANCOUVER,2022-02-24 16:09:00.0,10-K,20211231.0,2021.0,FY,,15293000.0,,,197710000.0,4160000.0,-81853000.0,-145437000.0,,803000.0,409922000.0,389132000.0,-0.3547918872370841,-0.3737472117430589,,,-0.050716965666639,,,True,High Risk,,,,
0001404123-22-000010,1404123,1LIFE HEALTHCARE INC,US,CA,SAN FRANCISCO,2022-02-23 17:17:00.0,10-K,20211231.0,2021.0,FY,18725000.0,67895000.0,46527000.0,,,281000.0,-31674000.0,-88717000.0,,35095000.0,,4628000.0,,-19.16961970613656,6.293324820883876,3.625901201602136,,,,True,High Risk,,,,
0001404912-22-000004,1404912,KKR & CO. INC.,US,NY,NEW YORK,2022-02-28 06:17:00.0,10-K,20211231.0,2021.0,FY,,,,,,16200000.0,-5682155000.0,2002509000.0,4230891000.0,207800000.0,17582164000.0,51790764000.0,0.1138943420161477,0.0386653689835508,,,1.945642186024428,0.473306686463915,0.0816919982103372,True,High Risk,KKR,59.392023809523806,53.625976095617524,High Risk
0001405495-22-000010,1405495,"INTERDIGITAL, INC.",US,DE,WILMINGTON,2022-02-17 08:39:00.0,10-K,20211231.0,2021.0,FY,,31113000.0,,,,71500000.0,163467000.0,20928000.0,,,773369000.0,62000000.0,0.0270608209017946,0.3375483870967742,,,-0.9198312836433836,,,True,High Risk,IDCC,69.60317460317461,57.55494023904383,High Risk
0001407623-22-000049,1407623,RETAIL OPPORTUNITY INVESTMENTS CORP,US,CA,SAN DIEGO,2022-02-17 13:39:00.0,10-K,20211231.0,2021.0,FY,,,,,,,132039000.0,53508000.0,295040000.0,8600000.0,1276894000.0,2928844000.0,0.0419048096396411,0.0182693240063315,,,1.29372524265914,0.1813584598698481,0.1007359900356591,True,High Risk,,,,
0001408075-22-000009,1408075,GRAPHIC PACKAGING HOLDING CO,US,GA,ATLANTA,2022-02-22 11:48:00.0,10-K,20211231.0,2021.0,FY,1125000000.0,785000000.0,,,2046000000.0,,825000000.0,167000000.0,6160000000.0,27000000.0,1424000000.0,635000000.0,0.1172752808988764,0.262992125984252,-0.3408163265306122,0.6977777777777778,-0.5540730337078652,0.0271103896103896,9.700787401574804,True,High Risk,GPK,18.62313492063492,21.130438247011952,Low Risk
0001408100-22-000053,1408100,"KENNEDY-WILSON HOLDINGS, INC.",US,CA,BEVERLY HILLS,2022-02-25 16:17:00.0,10-K,20211231.0,2021.0,FY,,,,,1679600000.0,,-19500000.0,,,0.0,1768400000.0,5033400000.0,,,,,1.846301741687401,,,True,High Risk,KW,20.670714285714286,19.79529880478088,Low Risk
0001409970-22-000006,1409970,LENDINGCLUB CORP,US,CA,SAN FRANCISCO,2022-02-11 16:59:00.0,10-K,20211231.0,2021.0,FY,,,,,,5200000.0,1636000.0,-30745000.0,0.0,2383000.0,0.0,1863293000.0,,-0.0165003571633661,,,,,0.0,True,High Risk,LC,21.96063492063492,14.072788844621513,High Risk
0001410384-22-000013,1410384,"Q2 HOLDINGS, INC.",US,TX,AUSTIN,2022-02-16 16:27:00.0,10-K,20211231.0,2021.0,FY,7887000.0,46979000.0,18343000.0,,,17900000.0,30925000.0,-112746000.0,,13273000.0,570296000.0,1416702000.0,-0.1976973361201902,-0.0795834268604124,-0.0800289605093642,5.956510713832889,1.4841520894412723,,,True,High Risk,QTWO,98.88753968253968,45.24924302788845,Potential Bankruptcy
0001410578-22-000072,830616,"SCI ENGINEERED MATERIALS, INC.",US,OH,COLUMBUS,2022-02-04 08:01:00.0,10-K,20211231.0,2021.0,FY,250383.0,459471.0,,,,3931.0,2610548.0,1678824.0,10896099.0,,5551167.0,9608402.0,0.3024272193576593,0.174724579591903,0.1793995075239749,1.835072668671595,0.7308796510715675,0.1540756925942027,1.1340178106619605,False,Low Risk,SCIA,3.26468253968254,3.2296414342629483,Low Risk
0001410578-22-000086,1824403,"RESERVOIR MEDIA, INC.",US,NY,NEW YORK,2022-02-08 16:07:00.0,10-Q,20211231.0,2021.0,Q3,,18547999.0,,,,13713202.0,17331539.0,5301651.0,20414623.0,77025.0,194979508.0,633057023.0,0.0271908112518162,0.008374681596416,,,2.246787467532229,0.2596986973504238,0.0322476842658769,True,High Risk,RSVR,9.383196812749002,6.851254980079681,High Risk
0001410578-22-000089,1508381,BIONIK LABORATORIES CORP.,US,MA,WATERTOWN,2022-02-09 07:33:00.0,10-Q,20211231.0,2022.0,Q3,181389.0,451905.0,760026.0,,,24000.0,-2767317.0,-6983845.0,,700000.0,-4442006.0,5980101.0,1.572227727742826,-1.1678473323443868,-1.2043786620201176,2.4913583513884525,-2.3462613512903854,,,True,High Risk,,,,
0001410578-22-000094,1435508,"FIRST SAVINGS FINANCIAL GROUP, INC.",US,IN,JEFFERSONVILLE,2022-02-09 11:04:00.0,10-Q,20211231.0,2022.0,Q1,,,,,25721000.0,,-66166000.0,4305000.0,,,180377000.0,1764589000.0,0.0238666792329399,0.0024396615869191,,,8.782782727287847,,,True,High Risk,FSFG,24.785714285714285,24.047968127490044,Low Risk
0001410578-22-000098,866706,ESCO TECHNOLOGIES INC,US,MO,ST LOUIS,2022-02-09 14:40:00.0,10-Q,20211231.0,2022.0,Q1,56669000.0,146341000.0,,,296277000.0,6467000.0,1946000.0,11524000.0,,300000.0,1692000.0,1577345000.0,6.8108747044917255,0.0073059476525427,0.0075782086387895,2.5823819019216856,931.2369976359338,,,True,High Risk,ESE,95.23686507936509,76.38462151394423,High Risk
0001410578-22-000100,1069899,PHIBRO ANIMAL HEALTH CORP,US,NJ,TEANECK,2022-02-09 16:11:00.0,10-Q,20211231.0,2022.0,Q2,68362000.0,142495000.0,86379000.0,,135803000.0,4408000.0,28611000.0,23999000.0,447377000.0,,136654000.0,848958000.0,0.1756187158809841,0.0282687718355913,0.0307444567996761,2.084418244053714,5.2124635941867785,0.0536437948307579,0.5269718878908026,True,High Risk,PAHC,23.764920634920635,17.434422310756972,High Risk
0001410578-22-000102,1509261,"REZOLUTE, INC.",US,CA,REDWOOD CITY,2022-02-09 16:16:00.0,10-Q,20211231.0,2022.0,Q2,1035000.0,,,,,,-13538000.0,20900000.0,,961000.0,-188567000.0,83405000.0,-0.1108359362985039,0.2505844973322942,0.2537331552749787,,-1.4423096299988862,,,True,High Risk,RZLT,9.131190476190477,2.9791235059760957,Potential Bankruptcy
0001410578-22-000107,1828536,NOVUS CAPITAL CORP II,US,IN,INDIANAPOLIS,2022-02-10 11:00:00.0,10-K,20211231.0,2021.0,FY,,,1000.0,,,,-104.0,-3338538.0,,,0.0,288026701.0,,-0.0115910712041936,,,,,,True,High Risk,NRGV,9.809515463917524,8.342605577689241,High Risk
0001410578-22-000113,744452,APPLIED DNA SCIENCES INC,US,NY,STONY BROOK,2022-02-10 16:02:00.0,10-Q,20211231.0,2022.0,Q1,1760676.0,2804039.0,,,295228272.0,,-3701894.0,,,,8391822.0,14416756.0,,,,1.5925922770572212,0.7179530261723854,,,True,High Risk,APDN,6678.412698412699,2071.5964143426295,Potential Bankruptcy
0001410578-22-000115,1173281,"NEUBASE THERAPEUTICS, INC.",US,PA,PITTSBURGH,2022-02-10 19:50:00.0,10-Q,20211231.0,2022.0,Q1,1807885.0,,2412880.0,,,,-5268446.0,-4066431.0,,327131.0,47134203.0,64167593.0,-0.0862734647279386,-0.0633720357875976,-0.0652092694212102,,0.3613806729690539,,,True,High Risk,,,,
0001410578-22-000119,1357971,ENERGY SERVICES OF AMERICA CORP,US,WV,HUNTINGTON,2022-02-11 08:31:00.0,10-Q,20211231.0,2021.0,Q3,7343618.0,21022207.0,5599702.0,,59460174.0,0.0,6403638.0,,,,-122.0,70171461.0,,,,2.8626498546084505,-575176.9098360656,,,True,High Risk,ESOA,2.0327777777777776,2.7054183266932275,Low Risk
0001410578-22-000121,913778,BF GARDEN TAX CREDIT FUND IV L.P.,US,MA,BOSTON,2022-02-11 10:00:00.0,10-Q,20211231.0,2022.0,Q3,,,,,,,0.0,-63.0,0.0,,,0.0,,,,,,,,True,High Risk,,,,
0001410578-22-000123,1267425,BF GARDEN TAX CREDIT FUND V L.P.,US,MA,BOSTON,2022-02-11 10:04:00.0,10-Q,20211231.0,2022.0,Q3,,,,,,,-6647506.0,6.0,7958.0,,,1055189.0,,5.686185128920032e-06,,,,0.0007539582809751,0.0075417768759909,True,High Risk,,,,
0001410578-22-000134,874710,ALLIED HEALTHCARE PRODUCTS INC,US,MO,ST LOUIS,2022-02-14 13:01:00.0,10-Q,20211231.0,2021.0,Q2,1898747.0,2391007.0,1772829.0,,48516637.0,,-3413749.0,0.0,6807339.0,,-19145195.0,15915783.0,-0.0,0.0,0.0,1.2592551824966676,-1.8313199734972665,0.0,0.4277099656359979,False,Low Risk,,,,
0001410578-22-000137,1856689,SANABY HEALTH ACQUISITION CORP. I,US,CA,PALO ALTO,2022-02-14 13:16:00.0,10-Q,20211231.0,2022.0,Q2,,,,,,,-522427.0,2233097.0,,,-17372.0,399726.0,-128.54576329725995,5.58656929997048,,,-24.00978586230716,,,True,High Risk,,,,
0001410578-22-000141,1379006,"NANOVIRICIDES, INC.",US,CT,SHELTON,2022-02-14 16:31:00.0,10-Q,20211231.0,2021.0,Q2,,,24157.0,,,4135.0,-2838408.0,-4641287.0,,1644.0,-116998381.0,26809591.0,0.039669668591397,-0.1731203956076763,,,-1.2291449742368656,,,True,High Risk,NNVC,4.319880952380952,1.9786968127490037,Potential Bankruptcy
0001410578-22-000149,102109,UNIVERSAL SECURITY INSTRUMENTS INC,US,MD,OWINGS MILLS,2022-02-16 16:36:00.0,10-Q,20211231.0,2021.0,Q3,443032.0,877960.0,,,12885841.0,,-2111908.0,725181.0,5124750.0,,12885841.0,10053655.0,0.0562773512415681,0.0721310806865761,0.0754561905091896,1.9817078676032431,-0.2197905437448747,0.1415056344211912,0.5097399900832086,False,Low Risk,UUU,6.129824206349207,3.3567952191235055,High Risk
0001410578-22-000160,1823086,KINGSWOOD ACQUISITION CORP.,US,NY,NEW YORK,2022-02-17 16:11:00.0,10-Q/A,20210930.0,2021.0,Q3,79617.0,,,,,,-41346.0,-43147.0,,,-13823467.0,119110019.0,0.0031212864327017,-0.0003622449258445,-0.0003624872240623,,-9.616508362193072,,,True,High Risk,,,,
0001410578-22-000161,1823086,KINGSWOOD ACQUISITION CORP.,US,NY,NEW YORK,2022-02-17 16:11:00.0,10-Q/A,20210930.0,2021.0,Q3,79617.0,,,,,,-41346.0,2391045.0,,,288.0,119110019.0,8302.239583333334,0.0200742558860644,0.020087683145017,,413575.4548611111,,,True,High Risk,,,,
0001410578-22-000163,1328792,TECHPRECISION CORP,US,MA,WESTMINSTER,2022-02-17 16:18:00.0,10-Q,20211231.0,2022.0,Q3,2570133.0,559214.0,2533755.0,,,,-1648652.0,-116234.0,967846.0,175000.0,8905965.0,16004019.0,-0.0130512527278065,-0.0072628006752553,-0.0086522991188104,0.2175817360424538,0.7969999882101491,-0.1200955523915994,0.0604751843896211,True,High Risk,TPCS,6.081150793650794,6.404621513944223,Low Risk
0001410578-22-000171,1847075,TRADEUP GLOBAL CORP,US,NY,NEW YORK,2022-02-18 16:36:00.0,10-K,20211231.0,2021.0,FY,,,,,,,-822874.0,-1923605.0,,,27.0,44993986.0,-71244.62962962964,-0.0427524914107409,,,1666442.9259259258,,,True,High Risk,SAIH,146.22844444444445,84.60105022831051,High Risk
0001410578-22-000176,1825739,PWP FORWARD ACQUISITION CORP. I,US,NY,NEW YORK,2022-02-18 20:37:00.0,10-Q/A,20210331.0,2021.0,Q1,13995.0,,9250.0,,,,-929084.0,-705244.0,,,-18008840.0,710426.0,0.039160989824997,-0.9927057849797164,-1.0126545199739816,,-1.0394487373978558,,,True,High Risk,,,,
0001410578-22-000178,1825739,PWP FORWARD ACQUISITION CORP. I,US,NY,NEW YORK,2022-02-18 20:41:00.0,10-Q/A,20210630.0,2021.0,Q2,385711.0,,70000.0,,,,-825789.0,1092493.0,,,529.0,213062635.0,2065.20415879017,0.0051275672996346,0.0051368666588388,,402763.9054820416,,,True,High Risk,,,,
0001410578-22-000180,1825739,PWP FORWARD ACQUISITION CORP. I,US,NY,NEW YORK,2022-02-18 20:45:00.0,10-Q/A,20210930.0,2021.0,Q3,358560.0,,9250.0,,,,-858821.0,657069.0,,,-14664491.0,710426.0,-0.0448068057732109,0.9248943591591524,1.867384174657398,,-1.0484453227868598,,,True,High Risk,,,,
0001410578-22-000193,1259942,BELLUS HEALTH INC.,CA,QC,LAVAL,2022-02-23 17:20:00.0,40-F,20211231.0,2021.0,FY,,,,,,,,,,,,153113000.0,,,,,,,,True,High Risk,,,,
0001410578-22-000196,1821788,HORIZON ACQUISITION CORP II,US,CT,GREENWICH,2022-02-24 08:32:00.0,10-Q/A,20210930.0,2021.0,Q3,5217.0,,208037.0,,,,0.0,-4452730.0,,,0.0,526336354.0,,-0.0084598564514128,-0.0084599403056027,,,,,True,High Risk,,,,
0001410578-22-000211,1396878,"UNITED STATES GASOLINE FUND, LP",US,CA,WALNUT CREEK,2022-02-25 14:47:00.0,10-K,20211231.0,2021.0,FY,,,,,,,46475825.0,48257088.0,49145615.0,,,81536106.0,,0.5918493090656058,,,,0.9819205233264452,0.6027466531207659,True,High Risk,UGA,35.21337738095238,58.36011992031873,Low Risk
0001410578-22-000214,1405528,"UNITED STATES 12 MONTH OIL FUND, LP",US,CA,WALNUT CREEK,2022-02-25 15:08:00.0,10-K,20211231.0,2021.0,FY,,,,,,,97425446.0,108719344.0,7480172.0,,,149225740.0,,0.7285562396943047,,,,14.534337445716488,0.0501265532340466,True,High Risk,USL,24.198190476190476,36.391090438247005,Low Risk
0001410578-22-000216,1472494,"UNITED STATES BRENT OIL FUND, LP",US,CA,WALNUT CREEK,2022-02-25 15:11:00.0,10-K,20211231.0,2021.0,FY,,,,,,,143584925.0,119083909.0,135556854.0,,,350241278.0,,0.3400053519676798,,,,0.8784794385977709,0.3870384860804442,True,High Risk,BNO,18.290099206349208,29.445577689243027,Low Risk
0001410578-22-000219,1376227,"UNITED STATES NATURAL GAS FUND, LP",US,CA,WALNUT CREEK,2022-02-25 15:35:00.0,10-K,20211231.0,2021.0,FY,,,,,,,-124370008.0,28791269.0,-71201367.0,,,377056487.0,,0.0763579728572605,,,,-0.4043639920565008,-0.1888347487839401,True,High Risk,UNG,52.19396825396826,88.94087649402388,Low Risk
0001410578-22-000220,1479247,UNITED STATES COMMODITY INDEX FUNDS TRUST,US,CA,WALNUT CREEK,2022-02-25 15:46:00.0,10-K,20211231.0,2021.0,FY,,,,,,,-31036564.0,7403335.0,12816644.0,,,464004955.0,,0.0159552929774208,,,,0.5776344415901697,0.027621782616524,True,High Risk,USCI,39.41404404761905,54.30984541832669,Low Risk
0001410578-22-000223,1327068,"UNITED STATES OIL FUND, LP",US,CA,WALNUT CREEK,2022-02-25 16:08:00.0,10-K,20211231.0,2021.0,FY,,,,,,,-2253812505.0,473455704.0,1626227665.0,,,3712147230.0,,0.1275422753100231,,,,0.291137406028571,0.4380827494818948,True,High Risk,USO,47.01202380952381,72.84952191235061,Low Risk
0001410578-22-000226,727510,"ENZON PHARMACEUTICALS, INC.",US,NJ,CRANFORD,2022-02-25 16:33:00.0,10-K,20211231.0,2021.0,FY,302000.0,,110000.0,,78006000.0,,-380000.0,0.0,22000.0,0.0,75983000.0,47754000.0,0.0,0.0,0.0,,-0.3715173130831896,0.0,0.0004606943920928,True,High Risk,ENZN,0.5024204365079366,0.3096733466135458,High Risk
0001410578-22-000230,1596062,Q BIOMED INC.,US,NY,NEW YORK,2022-02-28 16:44:00.0,10-K,20211130.0,2021.0,FY,1345319.0,80097.0,837660.0,,,,-4302036.0,-8240550.0,30000.0,,53335901.0,809480.0,-0.1545028741522525,-10.1800538617384,15.37877982005789,0.0595375520601433,-0.984822980678624,-274.685,0.0370608291742847,True,High Risk,,,,
0001410578-22-000232,1124524,"CRYOPORT, INC.",US,TN,BRENTWOOD,2022-02-28 17:25:00.0,10-K,20211231.0,2021.0,FY,,39412000.0,,,1100287000.0,8179000.0,-14866000.0,-275528000.0,33942000.0,8916000.0,382698000.0,552405000.0,-0.7199619543347496,-0.4987789755704601,,,0.4434488813633727,-8.11761239761947,0.0614440492030303,True,High Risk,CYRX,62.029404761904765,29.97776892430279,Potential Bankruptcy
0001410636-22-000048,1410636,"AMERICAN WATER WORKS COMPANY, INC.",US,NJ,CAMDEN,2022-02-16 16:32:00.0,10-K,20211231.0,2021.0,FY,189000000.0,271000000.0,701000000.0,,6781000000.0,2000000.0,1441000000.0,621000000.0,,19000000.0,-3000000.0,891000000.0,-207.0,0.696969696969697,0.8846153846153846,1.433862433862434,-298.0,,,True,High Risk,AWK,164.37853174603174,151.39992031872512,High Risk
0001410939-22-000015,1410939,"IVERIC BIO, INC.",US,NJ,PARSIPPANY,2022-02-24 17:12:00.0,10-K,20211231.0,2021.0,FY,,,,,,,-66097000.0,-58859000.0,,4920000.0,0.0,216754000.0,,-0.271547468558827,,,,,,True,High Risk,,,,
0001411494-22-000014,1411494,"APOLLO ASSET MANAGEMENT, INC.",US,NY,NEW YORK,2022-02-25 16:27:00.0,10-K,20211231.0,2021.0,FY,,,,,,6159000.0,1082694000.0,-15552000.0,1062222000.0,8704000.0,3789141000.0,103400000000.0,-0.0041043603286338,-0.0001504061895551,,,26.28850681460521,-0.0146410072470726,0.0102729400386847,True,High Risk,,,,
0001413329-22-000011,1413329,PHILIP MORRIS INTERNATIONAL INC.,US,NY,NEW YORK,2022-02-11 08:29:00.0,10-K,20211231.0,2021.0,FY,2780000000.0,3123000000.0,,,2105000000.0,96000000.0,9812000000.0,8056000000.0,,71000000.0,-12567000000.0,44815000000.0,-0.6410440041378213,0.1797612406560303,0.1916498156298322,1.1233812949640287,-4.566085780218032,,,True,High Risk,PM,93.82714285714285,97.8996812749004,Low Risk
0001415404-22-000005,1415404,ECHOSTAR CORP,US,CO,ENGLEWOOD,2022-02-23 18:58:00.0,10-K,20211231.0,2021.0,FY,,182063000.0,,,,93000.0,534388000.0,,,8327000.0,3542334000.0,7154298000.0,,,,,1.0196565315410686,,,True,High Risk,SATS,25.175932539682538,20.777848605577688,High Risk
0001417398-22-000007,1417398,"HILLENBRAND, INC.",US,IN,BATESVILLE,2022-02-02 16:34:00.0,10-Q,20211231.0,2022.0,Q1,389400000.0,,,,714800000.0,13700000.0,66200000.0,76400000.0,20000000.0,4200000.0,1232600000.0,3994600000.0,0.0619828005841311,0.0191258198568066,0.0211916121158326,,2.2407918221645304,3.82,0.0050067591248185,True,High Risk,HI,46.05361111111111,43.831035856573706,Low Risk
0001418091-22-000029,1418091,"TWITTER, INC.",US,CA,SAN FRANCISCO,2022-02-16 16:29:00.0,10-K,20211231.0,2021.0,FY,203171000.0,1041743000.0,663532000.0,,9167138000.0,16500000.0,1303364000.0,-221409000.0,3207392000.0,378025000.0,-117320000.0,13379090000.0,1.8872229798840776,-0.0165488833694967,-0.0168040650523124,5.1274197597098015,-115.0392942379816,-0.0690308512336502,0.2397317007359992,True,High Risk,,,,
0001418100-22-000004,1418100,AVAYA HOLDINGS CORP.,US,NC,DURHAM,2022-02-09 16:03:00.0,10-Q,20211231.0,2022.0,Q1,339000000.0,350000000.0,,,1467000000.0,40000000.0,48000000.0,-4000000.0,,4000000.0,-51000000.0,5985000000.0,0.0784313725490196,-0.0006683375104427,-0.0007084661707403,1.0324483775811208,-118.3529411764706,,,True,High Risk,,,,
0001418135-22-000005,1418135,KEURIG DR PEPPER INC.,US,MA,BURLINGTON,2022-02-24 16:22:00.0,10-K,20211231.0,2021.0,FY,3740000000.0,1048000000.0,1110000000.0,,21677000000.0,126000000.0,2456000000.0,2146000000.0,1782000000.0,88000000.0,77000000.0,49779000000.0,27.87012987012987,0.0431105486249221,0.0466126544885857,0.2802139037433155,645.4805194805194,1.2042648709315376,0.0357982281685047,True,High Risk,KDP,34.6009126984127,37.38243027888446,Low Risk
0001418819-22-000005,1418819,IRIDIUM COMMUNICATIONS INC.,US,VA,MCLEAN,2022-02-17 07:03:00.0,10-K,20211231.0,2021.0,FY,14390000.0,63410000.0,48122000.0,,1160570000.0,1500000.0,302874000.0,-9319000.0,330948000.0,800000.0,1287947000.0,3360949000.0,-0.0072355461831892,-0.0027727287739266,-0.0027846513388827,4.406532314107019,1.6095398335490514,-0.028158502242044,0.0984686170483396,True,High Risk,IRDM,41.22507936507937,42.16641434262949,Low Risk
0001420800-22-000004,1420800,COLFAX CORP,US,DE,WILMINGTON,2022-02-22 06:11:00.0,10-K,20211231.0,2021.0,FY,330251000.0,638700000.0,454333000.0,,,167700000.0,130948000.0,-527646000.0,,,4617378000.0,4077403000.0,-0.1142739450831186,-0.1294073703286135,-0.1408125424322258,1.9339835458484609,-0.1169440751872599,,,True,High Risk,ENOV,78.54328880146745,60.29824639479881,High Risk
0001421182-22-000006,1421182,VERSO CORP,US,OH,MIAMISBURG,2022-02-28 07:58:00.0,10-K,20211231.0,2021.0,FY,80000000.0,,68000000.0,,645000000.0,2000000.0,180000000.0,-101000000.0,,12000000.0,120000000.0,1055000000.0,-0.8416666666666667,-0.0957345971563981,-0.1035897435897435,,7.791666666666667,,,True,High Risk,,,,
0001421517-22-000037,1421517,"ENERGY RECOVERY, INC.",US,CA,SAN LEANDRO,2022-02-24 16:14:00.0,10-K,20211231.0,2021.0,FY,1118000.0,20615000.0,,,,16000.0,5268000.0,10913000.0,,2895000.0,62000.0,204314000.0,176.01612903225808,0.0534128840901749,0.0537067658812181,18.4391771019678,3294.3870967741937,,,True,High Risk,ERII,19.273035714285715,20.834462151394423,Low Risk
0001423689-22-000014,1423689,AGNC INVESTMENT CORP.,US,MD,BETHESDA,2022-02-23 16:39:00.0,10-K,20211231.0,2021.0,FY,,,,,,,1747000000.0,749000000.0,,500000.0,484000000.0,81817000000.0,1.5475206611570247,0.0091545766772186,,,168.04338842975207,,,True,High Risk,AGNC,16.491944444444446,11.669362549800798,High Risk
0001423902-22-000008,1423902,"WESTERN MIDSTREAM PARTNERS, LP",US,TX,THE WOODLANDS,2022-02-23 16:21:00.0,10-K,20211231.0,2021.0,FY,,436513000.0,13914000.0,,,33000000.0,1766852000.0,807590000.0,1341000.0,10100000.0,,11273079000.0,,0.0716388131405803,,,,602.2296793437733,0.0001189559658013,True,High Risk,WES,19.791468253968258,25.990318725099602,Low Risk
