adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2024,AvgPrice_2025,Performance
0001174947-25-000197,95029,STURM RUGER & CO INC,US,CT,SOUTHPORT,2025-02-19 17:02:00.0,10-K,20241231.0,2024.0,FY,,59864000.0,,46849000.0,400000.0,77231000.0,88332000.0,595842000.0,5700000.0,363661000.0,484763000.0,0.2428965437591603,0.182216877113146,,,0.3330079387121522,0.148247354164359,1.2291408378939812,True,High Risk,RGR,42.386388888888895,37.55244897959184,High Risk
0001174947-25-000251,66004,MIDDLESEX WATER CO,US,NJ,ISELIN,2025-02-28 16:18:00.0,10-K,20241231.0,2024.0,FY,27618000.0,18172000.0,3138000.0,,,61361000.0,42429000.0,38156000.0,,367726000.0,1236052000.0,0.1153821051543812,0.0343262257574924,0.0351107300853832,0.65797668187414,2.3613396931410886,1.1119876297305795,0.0308692514554403,True,High Risk,MSEX,58.0631746031746,56.90163265306122,High Risk
0001176334-25-000040,1176334,MARTIN MIDSTREAM PARTNERS L.P.,US,TX,KILGORE,2025-02-24 16:08:00.0,10-K,20241231.0,2024.0,FY,51653000.0,,,,5713000.0,16148000.0,-10334000.0,,3285000.0,,509375000.0,,-0.0202876073619631,-0.0225770227343234,,,,,True,High Risk,MMLP,3.2413888888888893,3.347244897959184,High Risk
0001178670-25-000026,1178670,"ALNYLAM PHARMACEUTICALS, INC.",US,MA,CAMBRIDGE,2025-02-13 08:32:00.0,10-K,20241231.0,2024.0,FY,55519000.0,327787000.0,713013000.0,6811063000.0,,-541274000.0,-1131156000.0,43159000.0,230649000.0,588203000.0,3829880000.0,-1.9230707765856343,-0.2953502459607089,-0.2996947032888481,5.904050865469479,5.5111534623250815,-26.2090409879747,0.0112690214837018,True,High Risk,ALNY,212.76345238095237,257.08244897959185,Low Risk
0001178819-25-000023,1178819,ALAMOS GOLD INC,CA,ON,TORONTO,2025-02-19 17:14:00.0,6-K,20241231.0,2024.0,FY,,,,,,,,,,,4001200000.0,,,,,,,,True,High Risk,AGI,16.542380952380952,24.210510204081633,Low Risk
0001178879-25-000003,1178879,"AMICUS THERAPEUTICS, INC.",US,NJ,PRINCETON,2025-02-19 16:03:00.0,10-K,20241231.0,2024.0,FY,15120000.0,87632000.0,,2836018000.0,2500000.0,-166575000.0,-236568000.0,,76512000.0,307369000.0,777880000.0,-0.7696547146914621,-0.3041188872319638,-0.3101473595888615,5.795767195767196,1.5307692057429343,,,True,High Risk,FOLD,11.067619047619047,8.285510204081632,High Risk
0001179929-25-000023,1179929,"MOLINA HEALTHCARE, INC.",US,CA,LONG BEACH,2025-02-11 16:08:00.0,10-K,20241231.0,2024.0,FY,,174000000.0,,410000000.0,77000000.0,773000000.0,792000000.0,31974000000.0,103000000.0,2630000000.0,14892000000.0,0.3011406844106464,0.0531829170024174,,,4.662357414448669,0.0247701257271533,2.147058823529412,True,High Risk,MOH,340.8946428571428,311.0698979591837,High Risk
0001185185-25-000123,96885,TEL INSTRUMENT ELECTRONICS CORP,US,NJ,EAST RUTHERFORD,2025-02-13 11:20:00.0,10-Q,20241231.0,2025.0,Q3,1276935.0,1110548.0,,,,-6316840.0,133809.0,2403099.0,1942.0,5781637.0,10751790.0,0.0231437912826419,0.0124452765539505,0.0141225380230093,0.8696981443847964,0.8596445954666473,0.0556818508101414,0.2235068765293965,True,High Risk,TIKK,2.3703465346534656,2.868877551020408,Low Risk
0001185185-25-000130,1733861,REST EZ INC.,US,UT,RIVERTON,2025-02-13 16:40:00.0,10-K,20240331.0,2023.0,FY,96.0,0.0,,,,-13312.0,171971.0,0.0,,-14111.0,2594.0,-12.187017220608036,66.29568234387047,68.84347477982386,0.0,-1.1838282191198355,,0.0,True,High Risk,RTEZ,,,
0001185185-25-000137,1326205,"IGC PHARMA, INC.",US,MD,POTOMAC,2025-02-14 16:01:00.0,10-Q,20241231.0,2025.0,Q3,773000.0,39000.0,1567000.0,,20000.0,-4673000.0,-5589000.0,204000.0,1433000.0,14911000.0,9902000.0,-0.3748239554691167,-0.5644314279943445,-0.6122247781794282,0.0504527813712807,-0.3359264972168198,-27.397058823529413,0.0206018986063421,True,High Risk,IGC,0.3962912698412699,0.30771632653061226,High Risk
0001185185-25-000138,1636051,FUSE GROUP HOLDING INC.,US,CA,ARCADIA,2025-02-14 16:16:00.0,10-Q,20241231.0,2025.0,Q1,,,,,,-73147.0,-63144.0,20000.0,,-177757.0,85374.0,0.3552265170991859,-0.7396162766181742,,,-1.4802848832957352,-3.1572,0.2342633588680394,True,High Risk,FUST,1.4828150396825397,0.35990122448979595,Potential Bankruptcy
0001185185-25-000157,1098009,AMERICA GREAT HEALTH,US,CA,ALHAMBRA,2025-02-24 21:21:00.0,10-K,20240630.0,2024.0,FY,,0.0,,,,-389809.0,-761420.0,204308.0,,-4296133.0,299129.0,0.1772338053779992,-2.545456976755848,,,-1.069627499893509,-3.7268242065900505,0.6830096714126681,True,High Risk,AAGH,0.0010920231429586778,0.0010274509849901962,High Risk
0001185348-25-000006,1185348,PRA GROUP INC,US,VA,NORFOLK,2025-02-27 17:30:00.0,10-K,20241231.0,2024.0,FY,,,,7071000.0,,21592000.0,117147000.0,966524000.0,,1167112000.0,4525354000.0,0.1003734003249045,0.0258868146005815,,,2.8773948001562832,0.1212044398276711,0.2135797553075406,True,High Risk,PRAA,22.728968253968254,19.48581632653061,High Risk
0001193125-25-024944,1514743,"IF BANCORP, INC.",US,IL,WATSEKA,2025-02-12 12:33:00.0,10-Q,20241231.0,2025.0,Q2,,,,51913000.0,,1119000.0,185000.0,,163000.0,71753000.0,887745000.0,0.002578289409502,0.0002083931759683,,,11.37223530723454,,,True,High Risk,IROQ,18.124325396825398,23.943163265306126,Low Risk
0001193125-25-025337,756894,BARRICK GOLD CORP,CA,ON,TORONTO ONTARIO CANA,2025-02-12 21:38:00.0,6-K,20241231.0,2024.0,FY,,,,,,,,,,,45811000000.0,,,,,,,,True,High Risk,B,17.487817460317462,18.095612244897957,High Risk
0001193125-25-026631,1808898,BENITEC BIOPHARMA INC.,US,CA,HAYWARD,2025-02-14 07:51:00.0,10-Q,20241231.0,2024.0,Q2,,,,238398000.0,,-9942000.0,-5954000.0,0.0,93000.0,202000.0,52210000.0,-29.47524752475248,-0.1140394560429036,,,257.46534653465346,,0.0,True,High Risk,BNTC,7.780753968253968,12.590612244897958,Low Risk
0001193125-25-027255,1001902,INTEVAC INC,US,CA,SANTA CLARA,2025-02-14 16:06:00.0,10-K,20241231.0,2024.0,FY,5800000.0,62000.0,1820000.0,210320000.0,136000.0,-35073000.0,-12190000.0,124000.0,,123452000.0,156506000.0,-0.0987428312218514,-0.0778883876656486,-0.0808859633989356,0.0106896551724137,0.2677477886141982,-98.30645161290325,0.0007923018925791,True,High Risk,,,,
0001193125-25-028861,1850262,INTEGRAL ACQUISITION CORP 1,US,NY,NEW YORK,2025-02-18 20:19:00.0,10-K,20241231.0,2024.0,FY,,,841202.0,,,-2093331.0,1527595.0,,,-7961523.0,13057688.0,-0.1918722083701824,0.1169881681963912,,,-2.6400992624149926,,,True,High Risk,INTE,11.035837799043062,10.591836734693874,High Risk
0001193125-25-032079,1127248,EMERA INC,CA,NS,HALIFAX,2025-02-21 17:01:00.0,40-F,20241231.0,2024.0,FY,1454000000.0,,172000000.0,,,2241000000.0,,7563000000.0,10000000.0,12074000000.0,39480000000.0,,,,,2.2698360112638727,,0.1915653495440729,True,High Risk,EMA,,,
0001193125-25-033543,853816,LANDSTAR SYSTEM INC,US,FL,JACKSONVILLE,2025-02-24 17:25:00.0,10-K,20241231.0,2024.0,FY,395980000.0,,,254642000.0,,622659000.0,430914000.0,7436562000.0,9100000.0,-5403000.0,1801846000.0,-79.75458078845087,0.2391514036160693,0.3065114313881977,,-334.48991301129,0.0579453247347362,4.127190670012864,True,High Risk,LSTR,184.3845634920635,152.36989795918367,High Risk
0001193125-25-034244,9631,BANK OF NOVA SCOTIA,CA,ON,TORONTO,2025-02-25 07:19:00.0,6-K,20250131.0,2025.0,Q1,,,,,,,,,,,1412027000000.0,,,,,,,,True,High Risk,BNS,49.478809523809524,49.69979591836736,High Risk
0001193125-25-034579,1000697,WATERS CORP /DE/,US,MA,MILFORD,2025-02-25 10:55:00.0,10-K,20241231.0,2024.0,FY,84705000.0,702168000.0,,2266265000.0,58000000.0,611661000.0,707755000.0,,42564000.0,367554000.0,4626854000.0,1.9255810030634957,0.1529667890968679,0.1558194149949726,8.28956968301753,11.588229212578288,,,True,High Risk,WAT,334.9315476190476,369.2100000000001,Low Risk
0001193125-25-035021,927971,BANK OF MONTREAL /CAN/,CA,ON,TORONTO,2025-02-25 15:06:00.0,6-K,20250131.0,2025.0,Q1,,,,,,,,,,,1409647000000.0,,,,,,,,True,High Risk,BMO,91.22464285714285,98.01499999999999,Low Risk
0001193125-25-035910,1512717,THERATECHNOLOGIES INC.,CA,QC,MONTREAL,2025-02-26 08:33:00.0,20-F,20241130.0,2024.0,FY,,,,,,,,,,,77769000.0,,,,,,,,True,High Risk,THTX,1.4092857142857143,1.9552040816326532,Low Risk
0001193125-25-036907,1708646,GOLDMAN SACHS PHYSICAL GOLD ETF,US,NY,NEW YORK,2025-02-26 17:14:00.0,10-K,20241231.0,2024.0,FY,94992.0,,,,,0.0,-10870549.0,,,,640552130.0,,-0.0169705922295504,-0.0169731092918196,,,,,True,High Risk,AAAU,23.658492063492066,29.79663265306122,Low Risk
0001193125-25-037542,1000275,ROYAL BANK OF CANADA,CA,ON,TORONTO,2025-02-27 06:30:00.0,6-K,20250131.0,2025.0,Q1,,,,,,,,,,,2171582000000.0,,,,,,,,True,High Risk,RY,110.10710317460317,118.1019387755102,Low Risk
0001193125-25-037552,1045520,CANADIAN IMPERIAL BANK OF COMMERCE /CAN/,CA,ON,TORONTO,2025-02-27 06:39:00.0,6-K,20250131.0,2025.0,Q1,,,,,,,,,,,1041985000000.0,,,,,,,,True,High Risk,CM,53.447182539682544,60.81438775510205,Low Risk
0001193125-25-039332,1988280,MANULIFE PRIVATE CREDIT FUND,US,MA,BOSTON,2025-02-27 16:49:00.0,10-K,20241231.0,2024.0,FY,,,,-66538568.0,,-64904961.0,,,,,68484506.0,,,,,,,,True,High Risk,,,,
0001193125-25-039791,1415311,PROSHARES TRUST II,US,MD,BETHESDA,2025-02-27 18:39:00.0,10-K,20241231.0,2024.0,FY,,,,,,1160704447.0,95781413.0,,,4173474343.0,3370218607.0,0.0229500423695308,0.0284199407127657,,,-0.1924669160473619,,,True,High Risk,SVXY,53.91404761904762,45.085408163265306,High Risk
0001193125-25-041502,1725964,NUTRIEN LTD.,CA,SK,SASKATOON,2025-02-28 11:57:00.0,40-F,20241231.0,2024.0,FY,,,,,,,,,,,52749000000.0,,,,,,,,True,High Risk,NTR,50.60599206349207,52.35581632653061,High Risk
0001193125-25-041730,105016,WATSCO INC,US,FL,COCONUT GROVE,2025-02-28 13:01:00.0,10-K,20241231.0,2024.0,FY,369396000.0,797832000.0,242351000.0,1153459000.0,4709000.0,571964000.0,601167000.0,7274344000.0,28821000.0,2229839000.0,3729182000.0,0.2696010788222827,0.1612061304597093,0.1789301461462129,2.159828476756652,0.6723996665230091,0.0826420911631344,1.950654057645886,False,Low Risk,WSO,462.21515873015875,487.9591836734694,Low Risk
0001193125-25-041860,1276520,GENWORTH FINANCIAL INC,US,VA,GLEN ALLEN,2025-02-28 13:58:00.0,10-K,20241231.0,2024.0,FY,,,,11884000000.0,,12000000.0,916000000.0,7495000000.0,10000000.0,7480000000.0,90817000000.0,0.1224598930481283,0.0100862173381635,,,11.141310160427809,0.1222148098732488,0.0825286014732924,True,High Risk,GNW,6.564563492063492,6.903775510204081,Low Risk
0001193125-25-042469,1393818,BLACKSTONE INC.,US,NY,NEW YORK,2025-02-28 16:06:00.0,10-K,20241231.0,2024.0,FY,,,,6175190000.0,67097000.0,6336253000.0,1747631000.0,8517673000.0,782090000.0,6816798000.0,309586530000.0,0.2563712464415111,0.0056450485749493,,,44.415241877491454,0.2051770477687979,0.0275130607265115,True,High Risk,BX,140.47670634920638,151.85979591836733,Low Risk
0001193125-25-042589,729986,UNITED BANKSHARES INC/WV,US,WV,CHARLESTON,2025-02-28 16:42:00.0,10-K,20241231.0,2024.0,FY,,,,3181764000.0,5516000.0,760822000.0,379627000.0,311957000.0,9881000.0,4718628000.0,29489380000.0,0.0804528350189928,0.0128733462690636,,,5.249566611311593,1.2169209217937087,0.0105786218631927,True,High Risk,UBSI,36.08900793650794,35.82632653061224,High Risk
0001193311-25-000006,1193311,ONCOR ELECTRIC DELIVERY CO LLC,US,TX,DALLAS,2025-02-25 17:14:00.0,10-K,20241231.0,2024.0,FY,,944000000.0,,,76000000.0,1867000000.0,905000000.0,,,,36194000000.0,,0.0250041443333149,,,,,,True,High Risk,,,,
0001200375-25-000003,1200375,"CODEXIS, INC.",US,CA,REDWOOD CITY,2025-02-27 16:20:00.0,10-K,20241231.0,2024.0,FY,5947000.0,,4735000.0,,,11284000.0,-33592000.0,,1000000.0,164391000.0,136561000.0,-0.2043420868539032,-0.2459853105938005,-0.2571852940726109,,-0.1692915062260099,,,True,High Risk,CDXS,3.396468253968254,3.28,High Risk
0001206264-25-000058,1206264,SOMNIGROUP INTERNATIONAL INC.,US,KY,LEXINGTON,2025-02-28 16:06:00.0,10-K,20241231.0,2024.0,FY,311300000.0,431400000.0,427100000.0,558700000.0,15700000.0,,455700000.0,317400000.0,53100000.0,,4553900000.0,,0.1000680735194009,0.1074105501343515,1.385801477674269,,1.4357277882797732,0.0696985001866532,True,High Risk,SGI,51.72535714285715,60.80724489795918,Low Risk
0001212545-25-000090,1212545,WESTERN ALLIANCE BANCORPORATION,US,AZ,PHOENIX,2025-02-25 16:42:00.0,10-K,20241231.0,2024.0,FY,,,,,10400000.0,2245300000.0,1057300000.0,264700000.0,0.0,4962600000.0,70862000000.0,0.2130536412364486,0.0149205498010217,,,13.279208479426106,3.994333207404609,0.0037354294262086,True,High Risk,WAL,71.85980158730158,78.79806122448979,Low Risk
0001213900-25-010145,1860484,RELATIVITY ACQUISITION CORP,US,NV,LAS VEGAS,2025-02-04 17:20:00.0,10-Q,20240331.0,2024.0,Q1,,,1595283.0,,,-515131.0,-1301763.0,,,239061.0,1764813.0,-5.445317303951711,-0.737620926409767,,,6.382270633854958,,,True,High Risk,,,,
0001213900-25-011052,1490349,PHENIXFIN CORP,US,NY,NEW YORK,2025-02-07 06:21:00.0,10-Q,20241231.0,2025.0,Q1,,,,704909588.0,,6754326.0,4533839.0,,,146705535.0,302751813.0,0.0309043486327901,0.0149754313775158,,,1.0636700108145205,,,True,High Risk,PFX,46.16150793650794,50.849489795918366,Low Risk
0001213900-25-011305,1882198,ATHENA TECHNOLOGY ACQUISITION CORP. II,US,NY,NEW YORK,2025-02-07 16:05:00.0,10-Q,20240930.0,2024.0,Q3,,,,,,-806662.0,1706425.0,,,-8769272.0,26332418.0,-0.1945914096403897,0.0648032018935746,,,-4.002805478037401,,,True,High Risk,ATEK,10.776820276497698,5.418367346938775,High Risk
0001213900-25-011327,1963685,RICHTECH ROBOTICS INC.,US,NV,LAS VEGAS,2025-02-07 16:18:00.0,10-K/A,20240930.0,2024.0,FY,1126000.0,5576000.0,59000.0,4602000.0,0.0,-2896000.0,-339000.0,8759000.0,,2918000.0,7853000.0,-0.1161754626456477,-0.0431682159684197,-0.0503939348892522,4.952042628774422,1.6912268677176148,-0.0387030482931841,1.1153699223226792,True,High Risk,RR,1.6643698412698413,2.30765306122449,Low Risk
0001213900-25-011336,1948455,ISPIRE TECHNOLOGY INC.,US,CA,LOS ANGELES,2025-02-07 16:30:00.0,10-Q,20241231.0,2025.0,Q2,3779723.0,59734765.0,1012353.0,,4615.0,-20232049.0,-3991912.0,41685561.0,1882921.0,31469910.0,122640966.0,-0.1268485356329268,-0.0325495805373874,-0.0335846395279578,15.804006007847663,2.897086645624344,-0.0957624631704009,0.3398991573500815,True,High Risk,ISPR,7.438730158730158,3.7267346938775514,High Risk
0001213900-25-011338,1807166,AMESITE INC.,US,MI,ANN ARBOR,2025-02-07 16:31:00.0,10-Q,20241231.0,2025.0,Q2,48907.0,30060.0,,,,-1577832.0,-890693.0,41443.0,48000.0,6084425.0,3314177.0,-0.1463890178611783,-0.2687523931280677,-0.2727777488538467,0.6146359416852394,-0.4553015280819469,-21.4920010616992,0.0125047636260827,True,High Risk,AMST,2.7384523809523804,2.7022448979591838,High Risk
0001213900-25-011506,1481028,"SUNHYDROGEN, INC.",US,IA,CORALVILLE,2025-02-10 08:01:00.0,10-Q,20241231.0,2025.0,Q2,,,211750.0,,3369.0,-948952.0,-448112.0,,144963.0,49739681.0,43367816.0,-0.0090091450325143,-0.0103328237695898,,,-0.1281042594543378,,,True,High Risk,HYSR,0.01731984126984127,0.024672602040816328,Low Risk
0001213900-25-011694,1787518,NUKKLEUS INC.,US,NJ,JERSEY CITY,2025-02-10 14:55:00.0,10-K,20240930.0,2024.0,FY,138666.0,,,,2380115.0,-1232382.0,-17428428.0,21297642.0,370878.0,10890580.0,3352625.0,-1.600321378659355,-5.198442414525931,-5.422728790255259,,-0.6921536777655551,-0.8183266485557416,6.352527347973603,True,High Risk,NUKK,6.552023809523809,17.366632653061224,Low Risk
0001213900-25-011872,1872525,"STRAN & COMPANY, INC.",US,MA,QUINCY,2025-02-10 19:11:00.0,10-Q,20240331.0,2024.0,Q1,,11612000.0,,,56000.0,-3620000.0,-484000.0,15971000.0,27000.0,35719000.0,49036000.0,-0.0135502113720988,-0.00987029937189,,,0.3728267868641339,-0.0303049276814225,0.3256994860918509,True,High Risk,SWAG,1.2405059126984126,1.0223096938775509,High Risk
0001213900-25-011877,1872525,"STRAN & COMPANY, INC.",US,MA,QUINCY,2025-02-10 19:29:00.0,10-Q,20240630.0,2024.0,Q2,,16223000.0,,,67000.0,3739000.0,-484000.0,17415000.0,110000.0,35719000.0,49036000.0,-0.0135502113720988,-0.00987029937189,,,0.3728267868641339,-0.0277921332184898,0.3551472387633575,True,High Risk,SWAG,1.2405059126984126,1.0223096938775509,High Risk
0001213900-25-012068,1828805,"AELUMA, INC.",US,CA,GOLETA,2025-02-11 13:01:00.0,10-Q,20241231.0,2025.0,Q2,317237.0,60004.0,,,,-2480345.0,-1128520.0,262992.0,135919.0,6110290.0,3844047.0,-0.1846917249426786,-0.2935760150695348,-0.3199832142928028,0.1891456545106655,-0.3708895977114015,-4.291081097523879,0.0684153965859418,True,High Risk,ALMU,3.431903765690376,7.828571428571429,Low Risk
0001213900-25-012199,50292,IEH CORP,US,NY,BROOKLYN,2025-02-11 16:05:00.0,10-Q,20241231.0,2025.0,Q3,781082.0,3913731.0,,7966074.0,,-3332087.0,-1315902.0,5107757.0,,24316570.0,26913454.0,-0.0541154447358324,-0.0488938357744791,-0.0503552452108059,5.010653170857862,0.1067948316723945,-0.25762815263138,0.1897845218974866,True,High Risk,IEHC,8.005648148148149,8.695714285714285,Low Risk
0001213900-25-012363,1696558,"JERASH HOLDINGS (US), INC.",US,NY,ROCHESTER,2025-02-11 21:00:00.0,10-Q,20241231.0,2025.0,Q3,6340237.0,5417513.0,4175843.0,,,7866954.0,220713.0,27520121.0,,64386322.0,80245566.0,0.003427948563361,0.002750469726888,0.00298642875942,0.85446537724063,0.2463138677186747,0.0080200592141291,0.3429488054206011,True,High Risk,JRSH,3.0649999999999995,3.3730612244897964,Low Risk
0001213900-25-012511,1500198,NEUROONE MEDICAL TECHNOLOGIES CORP,US,MN,EDEN PRAIRIE,2025-02-12 08:31:00.0,10-Q,20241231.0,2025.0,Q1,1029206.0,176636.0,1184014.0,,5579.0,-3809391.0,-3344900.0,977649.0,308638.0,6249404.0,5369940.0,-0.5352350400134157,-0.6228933656614413,-0.7705839611457417,0.1716235622411839,-0.1407276597896375,-3.4213710646663578,0.1820595760846489,True,High Risk,NMTC,0.9898857142857143,0.8830591836734694,High Risk
0001213900-25-013063,1728328,INMED PHARMACEUTICALS INC.,CA,BC,VANCOUVER,2025-02-12 17:31:00.0,10-Q,20241231.0,2025.0,Q2,,352838.0,,35368899.0,40993.0,-4022346.0,-2536828.0,1240200.0,18264.0,12089727.0,11822782.0,-0.2098333568657092,-0.2145711559259064,,,-0.0220803166192255,-2.045499113046283,0.1048991684021578,True,High Risk,INM,5.729801587301587,3.09030612244898,High Risk
0001213900-25-013462,1074871,"MODULAR MEDICAL, INC.",US,CA,SAN DIEGO,2025-02-13 16:01:00.0,10-Q,20241231.0,2025.0,Q3,802000.0,,280000.0,,,-10449000.0,-3737000.0,,11000.0,5076000.0,13807000.0,-0.7362096138691884,-0.270659810241182,-0.2873510188389081,,1.7200551615445232,,,True,High Risk,MODD,1.788174603174603,1.0471989795918368,High Risk
0001213900-25-013688,2000640,DAMON INC.,CA,BC,VANCOUVER,2025-02-13 20:17:00.0,10-Q,20241231.0,2025.0,Q2,,93043.0,,,,-8854640.0,-5377191.0,49523.0,153900.0,-24469441.0,1751352.0,0.2197512807914165,-3.0703085387746154,,,-1.0715730285787894,-108.57967005229894,0.0282770111319711,True,High Risk,DMNIF,,,
0001213900-25-013736,1972529,ARMLOGI HOLDING CORP.,US,CA,WALNUT,2025-02-14 06:02:00.0,10-Q,20241231.0,2025.0,Q2,6003542.0,,,15468864.0,8829.0,3494935.0,3744825.0,42004083.0,,25313614.0,167034856.0,0.1479371930061033,0.0224194224467736,0.0232552595329378,,5.598617487017065,0.0891538329738087,0.2514689688480349,True,High Risk,BTOC,4.997420624999999,2.205635714285714,Potential Bankruptcy
0001213900-25-013826,1956741,"CLEANCORE SOLUTIONS, INC.",US,NE,OMAHA,2025-02-14 08:55:00.0,10-Q,20241231.0,2025.0,Q2,176077.0,467286.0,,11040583.0,38499.0,-234156.0,-437294.0,258406.0,44012.0,1746214.0,7481251.0,-0.2504240602812713,-0.0584519888451811,-0.0598608602615078,2.6538730214622013,3.2842692820009463,-1.6922749471761491,0.0345404799277554,True,High Risk,ZONE,1.997063953488372,1.2350336734693876,High Risk
0001213900-25-013955,1297341,KENTUCKY FIRST FEDERAL BANCORP,US,KY,HAZARD,2025-02-14 11:48:00.0,10-Q,20241231.0,2025.0,Q2,,,,,,-1092000.0,-361000.0,,,50297000.0,374968000.0,-0.0071773664433266,-0.0009627488212327,,,6.455076843549317,,,True,High Risk,KFFB,3.3550705394190876,2.9034693877551017,High Risk
0001213900-25-014137,1610940,AMPLIFY COMMODITY TRUST,US,NJ,SUMMIT,2025-02-14 14:45:00.0,10-Q,20241231.0,2025.0,Q2,,,,,,37061512.0,44789813.0,,,61193899.0,42508308.0,0.7319326555740467,1.053671978663559,,,-0.3053505546361738,,,True,High Risk,BDRY,11.011984126984126,5.9133673469387755,High Risk
0001213900-25-014221,2013807,FOXX DEVELOPMENT HOLDINGS INC.,US,TX,AUSTIN,2025-02-14 15:54:00.0,10-Q,20241231.0,2025.0,Q2,1396860.0,251894.0,,7024162.0,,-3110955.0,-546831.0,832827.0,200954.0,-571794.0,5374422.0,0.956342668863262,-0.1017469413455065,-0.1374789381032904,0.1803287373108257,-10.399227693889758,-0.6565961478194151,0.1549612218765106,True,High Risk,FOXX,10.298897222222223,4.892755102040816,Potential Bankruptcy
0001213900-25-014238,1996192,LAKESIDE HOLDING LTD,US,IL,ITASCA,2025-02-14 16:01:00.0,10-Q,20241231.0,2025.0,Q2,1161858.0,2082152.0,435019.0,642639.0,,257836.0,64224.0,756994.0,,639792.0,9193759.0,0.1003826243529147,0.0069856083893432,0.007996114493941,1.7920881897787853,13.369918661064846,0.0848408309709191,0.082337811987458,True,High Risk,LSH,2.892248062015504,1.470284693877551,High Risk
0001213900-25-014248,1858007,GOLDENSTONE ACQUISITION LTD.,US,NY,FLUSHING,2025-02-14 16:05:00.0,10-Q,20241231.0,2025.0,Q3,,,492826.0,,,-715755.0,289187.0,,,-2097189.0,55829899.0,-0.1378926744322996,0.0051797872677505,,,-27.62130070298862,,,True,High Risk,GDST,11.117970297029702,11.53591836734694,High Risk
0001213900-25-014251,1963685,RICHTECH ROBOTICS INC.,US,NV,LAS VEGAS,2025-02-14 16:06:00.0,10-Q,20241231.0,2025.0,Q1,150000.0,1359000.0,97000.0,,67000.0,-1209000.0,-2748000.0,1106000.0,,41738000.0,42651000.0,-0.0658392831472519,-0.0644299078567911,-0.0646573021811251,9.06,0.0218745507690833,-2.484629294755877,0.0259313966847201,True,High Risk,RR,1.6643698412698413,2.30765306122449,Low Risk
